file,FaceID,minX,maxX,minY,maxY,player1,player2,graphic,person,situation,bg,shotangle,boxID,detect,obscured,lighting,headangle,glasses,visorhat,type,FileName,PlayerNumber
2016_CT8_R01_HWatson_GBR_vs_TBabos_HUN_WS110_clip.0014.png,238-1-Go,288,392,35,157,HWatson,TBabos,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Front on,No,No,Google,face-238-1-Go.png,1
2016_CT8_R01_HWatson_GBR_vs_TBabos_HUN_WS110_clip.0027.png,240-1-Go,366,466,21,138,HWatson,TBabos,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,No,Google,face-240-1-Go.png,1
2016_CT8_R01_HWatson_GBR_vs_TBabos_HUN_WS110_clip.0028.png,241-1-Go,313,406,34,143,HWatson,TBabos,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,No,Google,face-241-1-Go.png,1
2016_CT8_R01_HWatson_GBR_vs_TBabos_HUN_WS110_clip.0034.png,244-1-Go,326,426,29,146,HWatson,TBabos,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,No,Google,face-244-1-Go.png,1
2016_CT8_R01_HWatson_GBR_vs_TBabos_HUN_WS110_clip.0042.png,248-3-Go,338,410,30,113,HWatson,TBabos,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,3,Player,No,Partially shaded,Profile,No,No,Google,face-248-3-Go.png,1
2016_CT8_R01_HWatson_GBR_vs_TBabos_HUN_WS110_clip.0043.png,249-4-Go,308,406,38,152,HWatson,TBabos,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,4,Player,No,Partially shaded,Profile,No,No,Google,face-249-4-Go.png,1
2016_CT8_R01_HWatson_GBR_vs_TBabos_HUN_WS110_clip.0044.png,250-1-Go,302,397,24,135,HWatson,TBabos,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,No,Google,face-250-1-Go.png,1
2016_CT8_R01_HWatson_GBR_vs_TBabos_HUN_WS110_clip.0045.png,251-1-Go,309,407,15,129,HWatson,TBabos,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,No,Google,face-251-1-Go.png,1
2016_CT8_R01_HWatson_GBR_vs_TBabos_HUN_WS110_clip.0050.png,253-1-Go,341,623,89,417,HWatson,TBabos,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,No,Google,face-253-1-Go.png,1
2016_CT8_R01_KNara_JPN_vs_ODodin_FRA_WS106_clip.0002.png,256-1-Go,336,425,42,145,KNara,ODodin,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Front on,No,Yes,Google,face-256-1-Go.png,1
2016_CT8_R01_KNara_JPN_vs_ODodin_FRA_WS106_clip.0013.png,261-1-Go,340,440,19,136,KNara,ODodin,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,Yes,Google,face-261-1-Go.png,1
2016_CT8_R01_KNara_JPN_vs_ODodin_FRA_WS106_clip.0020.png,264-1-Go,415,516,42,160,KNara,ODodin,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,Yes,Partially shaded,Other,No,Yes,Google,face-264-1-Go.png,1
2016_CT8_R01_KNara_JPN_vs_ODodin_FRA_WS106_clip.0038.png,274-1-Go,382,483,55,173,KNara,ODodin,Live image,Person,Off court close up of player,Crowd,Player Shoulder Height,1,Player,No,Shaded,Front on,No,Yes,Google,face-274-1-Go.png,1
2016_CT8_R01_KNara_JPN_vs_ODodin_FRA_WS106_clip.0044.png,277-3-Go,331,432,67,185,KNara,ODodin,Live image,Person,Off court close up of player,Logo wall,Player Shoulder Height,3,Player,No,Shaded,Other,No,Yes,Google,face-277-3-Go.png,1
2016_CT8_R01_KNara_JPN_vs_ODodin_FRA_WS106_clip.0045.png,278-1-Go,267,355,81,184,KNara,ODodin,Live image,Person,Off court close up of player,Logo wall,Player Shoulder Height,1,Player,No,Shaded,Other,No,Yes,Google,face-278-1-Go.png,1
2016_CT8_R01_KNara_JPN_vs_ODodin_FRA_WS106_clip.0046.png,279-1-Go,349,456,47,171,KNara,ODodin,Live image,Person,Off court close up of player,Logo wall,Player Shoulder Height,1,Player,No,Shaded,Other,No,Yes,Google,face-279-1-Go.png,1
2016_CT8_R01_TDaniel_JPN_vs_LRosol_CZE_MS146_clip.0005.png,294-1-Go,411,465,79,142,TDaniel,LRosol,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Shaded,Other,No,Yes,Google,face-294-1-Go.png,1
2016_CT8_R01_TDaniel_JPN_vs_LRosol_CZE_MS146_clip.0006.png,295-1-Go,289,353,33,107,TDaniel,LRosol,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Shaded,Other,No,Yes,Google,face-295-1-Go.png,1
2016_CT8_R01_TDaniel_JPN_vs_LRosol_CZE_MS146_clip.0009.png,296-1-Go,453,520,39,117,TDaniel,LRosol,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,Yes,Google,face-296-1-Go.png,1
2016_CT8_R01_TDaniel_JPN_vs_LRosol_CZE_MS146_clip.0010.png,297-1-Go,382,446,41,117,TDaniel,LRosol,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,Yes,Google,face-297-1-Go.png,1
2016_CT8_R01_TDaniel_JPN_vs_LRosol_CZE_MS146_clip.0029.png,304-6-Go,299,364,34,110,TDaniel,LRosol,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,6,Player,No,Partially shaded,Other,No,Yes,Google,face-304-6-Go.png,1
2016_CT8_R01_TDaniel_JPN_vs_LRosol_CZE_MS146_clip.0030.png,305-1-Go,392,467,29,116,TDaniel,LRosol,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,Yes,Partially shaded,Other,No,Yes,Google,face-305-1-Go.png,1
2016_CT8_R01_YNishioka_JPN_vs_PCuevas_URU_MS130_clip.0019.png,310-1-Go,374,469,36,146,YNishioka,PCuevas,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,Yes,Google,face-310-1-Go.png,1
2016_CT8_R01_YNishioka_JPN_vs_PCuevas_URU_MS130_clip.0020.png,311-1-Go,372,471,13,128,YNishioka,PCuevas,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,Yes,Partially shaded,Front on,No,Yes,Google,face-311-1-Go.png,1
2016_CT8_R01_YNishioka_JPN_vs_PCuevas_URU_MS130_clip.0021.png,312-3-Go,363,463,32,148,YNishioka,PCuevas,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,3,Player,Yes,Partially shaded,Other,No,Yes,Google,face-312-3-Go.png,1
2016_CT8_R01_YNishioka_JPN_vs_PCuevas_URU_MS130_clip.0038.png,314-1-Go,336,419,49,145,YNishioka,PCuevas,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,Yes,Partially shaded,Other,No,Yes,Google,face-314-1-Go.png,1
2016_CT8_R01_YNishioka_JPN_vs_PCuevas_URU_MS130_clip.0048.png,315-1-Go,415,488,35,119,YNishioka,PCuevas,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Shaded,Profile,No,Yes,Google,face-315-1-Go.png,1
2016_CT8_R01_YNishioka_JPN_vs_PCuevas_URU_MS130_clip.0049.png,316-1-Go,461,546,29,129,YNishioka,PCuevas,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Shaded,Profile,No,Yes,Google,face-316-1-Go.png,1
2016_CT8_R01_YNishioka_JPN_vs_PCuevas_URU_MS130_clip.0050.png,317-1-Go,394,479,40,139,YNishioka,PCuevas,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Shaded,Profile,No,Yes,Google,face-317-1-Go.png,1
2016_CT8_R01_YNishioka_JPN_vs_PCuevas_URU_MS130_clip.0052.png,319-2-Go,357,447,12,117,YNishioka,PCuevas,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,2,Player,No,Partially shaded,Other,No,Yes,Google,face-319-2-Go.png,1
2016_CT8_R02_MPuig_PUR_vs_KPliskova_CZE_WS210_clip.0006.png,398-2-Go,315,395,32,124,MPuig,KPliskova,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,2,Player,No,Partially shaded,Profile,No,No,Google,face-398-2-Go.png,1
2016_CT8_R02_MPuig_PUR_vs_KPliskova_CZE_WS210_clip.0007.png,399-1-Go,280,370,22,126,MPuig,KPliskova,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,No,Google,face-399-1-Go.png,1
2016_CT8_R02_MPuig_PUR_vs_KPliskova_CZE_WS210_clip.0008.png,400-1-Go,319,392,46,131,MPuig,KPliskova,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,No,Google,face-400-1-Go.png,1
2016_CT8_R02_MPuig_PUR_vs_KPliskova_CZE_WS210_clip.0015.png,404-1-Go,311,489,116,324,MPuig,KPliskova,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,No,Google,face-404-1-Go.png,1
2016_CT8_R02_MPuig_PUR_vs_KPliskova_CZE_WS210_clip.0035.png,409-6-Go,0,61,97,182,MPuig,KPliskova,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,6,Other staff on court,Yes,Partially shaded,Other,No,Yes,Google,face-409-6-Go.png,1
2016_CT8_R02_MPuig_PUR_vs_KPliskova_CZE_WS210_clip.0036.png,410-1-Go,412,473,74,145,MPuig,KPliskova,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,Yes,Partially shaded,Other,No,No,Google,face-410-1-Go.png,1
2016_CT8_R02_MPuig_PUR_vs_KPliskova_CZE_WS210_clip.0037.png,411-1-Go,338,401,80,153,MPuig,KPliskova,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,Yes,Partially shaded,Other,No,No,Google,face-411-1-Go.png,1
2016_CT8_R02_MPuig_PUR_vs_KPliskova_CZE_WS210_clip.0038.png,412-1-Go,318,402,39,137,MPuig,KPliskova,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,Yes,Partially shaded,Other,No,No,Google,face-412-1-Go.png,1
2016_CT8_R02_MPuig_PUR_vs_KPliskova_CZE_WS210_clip.0038.png,412-5-Go,562,616,61,123,MPuig,KPliskova,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,5,Other staff on court,No,Partially shaded,Front on,No,Yes,Google,face-412-5-Go.png,1
2016_HSA_R02_IFalconi_USA_vs_RVinci_ITA_WS212_clip.0020.png,645-1-Go,259,405,82,252,IFalconi,RVinci,Live image,Person,Court player close-up,Logo wall,Birds Eye,1,Player,No,Shaded,Other,No,Yes,Google,face-645-1-Go.png,1
2016_HSA_R02_IFalconi_USA_vs_RVinci_ITA_WS212_clip.0022.png,647-1-Go,403,605,38,272,IFalconi,RVinci,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,Yes,Google,face-647-1-Go.png,1
2016_HSA_R02_JJankovic_SRB_vs_LSiegemund_GER_WS219_clip.0026.png,675-1-Go,315,453,43,203,JJankovic,LSiegemund,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Front on,No,Yes,Google,face-675-1-Go.png,1
2016_HSA_R02_JJankovic_SRB_vs_LSiegemund_GER_WS219_clip.0027.png,676-1-Go,246,390,27,194,JJankovic,LSiegemund,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,Yes,Partially shaded,Front on,No,Yes,Google,face-676-1-Go.png,1
2016_HSA_R02_JJankovic_SRB_vs_LSiegemund_GER_WS219_clip.0041.png,680-1-Go,352,427,50,137,JJankovic,LSiegemund,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,Yes,Google,face-680-1-Go.png,1
2016_HSA_R02_JJankovic_SRB_vs_LSiegemund_GER_WS219_clip.0042.png,681-1-Go,336,463,63,211,JJankovic,LSiegemund,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,Yes,Google,face-681-1-Go.png,1
2016_HSA_R02_JJankovic_SRB_vs_LSiegemund_GER_WS219_clip.0046.png,682-1-Go,293,504,18,264,JJankovic,LSiegemund,Live image,Person,Court player close-up,Court,Birds Eye,1,Player,No,Partially shaded,Profile,No,Yes,Google,face-682-1-Go.png,1
2016_HSA_R02_JJankovic_SRB_vs_LSiegemund_GER_WS219_clip.0049.png,685-1-Go,376,436,52,122,JJankovic,LSiegemund,Live image,Person,Court player close-up,Crowd,Upward Angle,1,Player,Yes,Shaded,Front on,No,Yes,Google,face-685-1-Go.png,1
2016_HSA_R02_JJankovic_SRB_vs_LSiegemund_GER_WS219_clip.0050.png,686-1-Go,357,447,47,153,JJankovic,LSiegemund,Live image,Person,Court player close-up,Logo wall,Upward Angle,1,Player,Yes,Shaded,Other,No,Yes,Google,face-686-1-Go.png,1
2016_HSA_R02_JJankovic_SRB_vs_LSiegemund_GER_WS219_clip.0051.png,687-1-Go,373,506,47,201,JJankovic,LSiegemund,Live image,Person,Court player close-up,Logo wall,Upward Angle,1,Player,No,Partially shaded,Other,No,Yes,Google,face-687-1-Go.png,1
2016_HSA_R02_JJankovic_SRB_vs_LSiegemund_GER_WS219_clip.0052.png,688-1-Go,290,439,47,221,JJankovic,LSiegemund,Live image,Person,Court player close-up,Logo wall,Upward Angle,1,Player,No,Shaded,Other,No,Yes,Google,face-688-1-Go.png,1
2016_HSA_R02_JJankovic_SRB_vs_LSiegemund_GER_WS219_clip.0055.png,689-1-Go,285,421,23,182,JJankovic,LSiegemund,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Shaded,Front on,No,Yes,Google,face-689-1-Go.png,1
2016_HSA_R02_JJankovic_SRB_vs_LSiegemund_GER_WS219_clip.0056.png,690-2-Go,292,463,79,278,JJankovic,LSiegemund,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,2,Player,No,Shaded,Front on,No,Yes,Google,face-690-2-Go.png,1
2016_HSA_R02_JJankovic_SRB_vs_LSiegemund_GER_WS219_clip.0061.png,692-1-Go,237,372,55,212,JJankovic,LSiegemund,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,Yes,Partially shaded,Other,No,Yes,Google,face-692-1-Go.png,1
2016_HSA_R02_JJankovic_SRB_vs_LSiegemund_GER_WS219_clip.0062.png,693-1-Go,365,497,31,186,JJankovic,LSiegemund,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,Yes,Google,face-693-1-Go.png,1
2016_HSA_R02_JJankovic_SRB_vs_LSiegemund_GER_WS219_clip.0075.png,698-1-Go,305,495,44,264,JJankovic,LSiegemund,Live image,Person,Court player close-up,Logo wall,Birds Eye,1,Player,Yes,Partially shaded,Front on,No,Yes,Google,face-698-1-Go.png,1
2016_HSA_R03_AFriedsam_GER_vs_RVinci_ITA_WS306_clip.0017.png,774-1-Go,645,714,102,182,AFriedsam,RVinci,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Other staff on court,Yes,Partially shaded,Front on,Yes,Yes,Google,face-774-1-Go.png,1
2016_MCA_R03_EMakarova_RUS_vs_KPliskova_CZE_WS314_clip.0001.png,1214-2-Go,336,394,60,127,EMakarova,KPliskova,Live image,Person,Court in play,Logo wall,Upward Angle,2,Player,Yes,Partially shaded,Other,No,Yes,Google,face-1214-2-Go.png,1
2016_MCA_R03_EMakarova_RUS_vs_KPliskova_CZE_WS314_clip.0002.png,1215-3-Go,274,337,67,139,EMakarova,KPliskova,Live image,Person,Court in play,Logo wall,Upward Angle,3,Player,Yes,Partially shaded,Other,No,Yes,Google,face-1215-3-Go.png,1
2016_MCA_R03_EMakarova_RUS_vs_KPliskova_CZE_WS314_clip.0007.png,1217-1-Go,392,471,33,126,EMakarova,KPliskova,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,Yes,Google,face-1217-1-Go.png,1
2016_MCA_R03_EMakarova_RUS_vs_KPliskova_CZE_WS314_clip.0008.png,1218-2-Go,192,277,27,126,EMakarova,KPliskova,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,2,Player,No,Partially shaded,Profile,No,Yes,Google,face-1218-2-Go.png,1
2016_MCA_R03_EMakarova_RUS_vs_KPliskova_CZE_WS314_clip.0046.png,1231-1-Go,292,451,71,256,EMakarova,KPliskova,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,Yes,Partially shaded,Other,No,Yes,Google,face-1231-1-Go.png,1
2016_MCA_R03_EMakarova_RUS_vs_KPliskova_CZE_WS314_clip.0047.png,1232-1-Go,456,529,85,170,EMakarova,KPliskova,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,Yes,Google,face-1232-1-Go.png,1
2016_SC2_R01_AKerber_GER_vs_MDoi_JPN_WS1332_clip.0023.png,1478-1-Go,376,441,80,156,AKerber,MDoi,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,Yes,Partially shaded,Other,No,Yes,Google,face-1478-1-Go.png,1
2016_SC2_R01_AKerber_GER_vs_MDoi_JPN_WS1332_clip.0026.png,1479-1-Go,373,447,42,129,AKerber,MDoi,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Profile,No,Yes,Google,face-1479-1-Go.png,1
2016_SC2_R01_AKerber_GER_vs_MDoi_JPN_WS1332_clip.0027.png,1480-1-Go,326,395,69,149,AKerber,MDoi,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Shaded,Other,No,Yes,Google,face-1480-1-Go.png,1
2016_SC2_R01_AKerber_GER_vs_MDoi_JPN_WS1332_clip.0028.png,1481-1-Go,352,416,84,158,AKerber,MDoi,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,Yes,Shaded,Other,No,Yes,Google,face-1481-1-Go.png,1
2016_SC2_R01_AKerber_GER_vs_MDoi_JPN_WS1332_clip.0045.png,1485-1-Go,370,447,77,167,AKerber,MDoi,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,Yes,Google,face-1485-1-Go.png,1
2016_SC2_R01_AKerber_GER_vs_MDoi_JPN_WS1332_clip.0046.png,1486-2-Go,326,402,84,172,AKerber,MDoi,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,2,Player,Yes,Partially shaded,Other,No,Yes,Google,face-1486-2-Go.png,1
2016_SC2_R01_AKerber_GER_vs_MDoi_JPN_WS1332_clip.0052.png,1487-4-Go,391,463,47,131,AKerber,MDoi,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,4,Player,No,Shaded,Profile,No,Yes,Google,face-1487-4-Go.png,1
2016_SC2_R01_AKerber_GER_vs_MDoi_JPN_WS1332_clip.0053.png,1488-1-Go,366,441,64,151,AKerber,MDoi,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Front on,No,Yes,Google,face-1488-1-Go.png,1
2016_SC2_R01_AKerber_GER_vs_MDoi_JPN_WS1332_clip.0067.png,1491-1-Go,327,469,69,234,AKerber,MDoi,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,Yes,Google,face-1491-1-Go.png,1
2016_SC2_R01_AKerber_GER_vs_MDoi_JPN_WS1332_clip.0073.png,1492-1-Go,340,422,47,143,AKerber,MDoi,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Profile,No,Yes,Google,face-1492-1-Go.png,1
2016_SC2_R01_AKerber_GER_vs_MDoi_JPN_WS1332_clip.0085.png,1495-2-Go,374,464,86,190,AKerber,MDoi,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,2,Player,Yes,Partially shaded,Other,No,Yes,Google,face-1495-2-Go.png,1
2016_SC2_R01_AKerber_GER_vs_MDoi_JPN_WS1332_clip.0087.png,1497-1-Go,313,455,53,218,AKerber,MDoi,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,Yes,Google,face-1497-1-Go.png,1
2016_SC2_R01_AKerber_GER_vs_MDoi_JPN_WS1332_clip.0097.png,1499-2-Go,318,401,44,140,AKerber,MDoi,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,2,Player,No,Partially shaded,Profile,No,Yes,Google,face-1499-2-Go.png,1
2016_SC2_R01_AKerber_GER_vs_MDoi_JPN_WS1332_clip.0100.png,1502-1-Go,364,443,74,165,AKerber,MDoi,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,Yes,Partially shaded,Other,No,Yes,Google,face-1502-1-Go.png,1
2016_SC2_R01_AKerber_GER_vs_MDoi_JPN_WS1332_clip.0106.png,1504-1-Go,361,504,70,236,AKerber,MDoi,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Shaded,Profile,No,Yes,Google,face-1504-1-Go.png,1
2016_SC2_R01_JJankovic_SRB_vs_PHercog_SLO_WS137_clip.0022.png,1566-1-Go,352,426,69,156,JJankovic,PHercog,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,Yes,Partially shaded,Front on,No,Yes,Google,face-1566-1-Go.png,1
2016_SC2_R01_JJankovic_SRB_vs_PHercog_SLO_WS137_clip.0023.png,1567-1-Go,423,503,59,152,JJankovic,PHercog,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,No,Google,face-1567-1-Go.png,1
2016_SC2_R01_JJankovic_SRB_vs_PHercog_SLO_WS137_clip.0038.png,1572-1-Go,338,443,37,159,JJankovic,PHercog,Live image,Person,Off court close up of player,Logo wall,Player Shoulder Height,1,Player,Yes,Shaded,Other,No,Yes,Google,face-1572-1-Go.png,1
2016_SC2_R01_JJankovic_SRB_vs_PHercog_SLO_WS137_clip.0039.png,1573-1-Go,332,438,27,150,JJankovic,PHercog,Live image,Person,Off court close up of player,Logo wall,Player Shoulder Height,1,Player,Yes,Shaded,Other,No,Yes,Google,face-1573-1-Go.png,1
2016_SC2_R01_JJankovic_SRB_vs_PHercog_SLO_WS137_clip.0040.png,1574-1-Go,342,431,33,137,JJankovic,PHercog,Live image,Person,Off court close up of player,Logo wall,Player Shoulder Height,1,Player,Yes,Shaded,Other,No,Yes,Google,face-1574-1-Go.png,1
2016_SC2_R01_JJankovic_SRB_vs_PHercog_SLO_WS137_clip.0041.png,1575-1-Go,337,429,17,124,JJankovic,PHercog,Live image,Person,Off court close up of player,Logo wall,Player Shoulder Height,1,Player,Yes,Shaded,Other,No,Yes,Google,face-1575-1-Go.png,1
2016_SC2_R01_JJankovic_SRB_vs_PHercog_SLO_WS137_clip.0043.png,1576-1-Go,355,454,14,129,JJankovic,PHercog,Live image,Person,Off court close up of player,Logo wall,Player Shoulder Height,1,Player,Yes,Shaded,Other,No,Yes,Google,face-1576-1-Go.png,1
2016_SC2_R01_JJankovic_SRB_vs_PHercog_SLO_WS137_clip.0044.png,1577-1-Go,330,434,52,173,JJankovic,PHercog,Live image,Person,Off court close up of player,Logo wall,Player Shoulder Height,1,Player,Yes,Shaded,Other,No,Yes,Google,face-1577-1-Go.png,1
2016_SC2_R01_JJankovic_SRB_vs_PHercog_SLO_WS137_clip.0045.png,1578-1-Go,338,439,48,165,JJankovic,PHercog,Live image,Person,Off court close up of player,Logo wall,Player Shoulder Height,1,Player,Yes,Shaded,Other,No,Yes,Google,face-1578-1-Go.png,1
2016_SC2_R01_JJankovic_SRB_vs_PHercog_SLO_WS137_clip.0046.png,1579-1-Go,336,437,43,162,JJankovic,PHercog,Live image,Person,Off court close up of player,Logo wall,Player Shoulder Height,1,Player,Yes,Shaded,Other,No,Yes,Google,face-1579-1-Go.png,1
2016_SC2_R01_JJankovic_SRB_vs_PHercog_SLO_WS137_clip.0047.png,1580-1-Go,336,441,41,164,JJankovic,PHercog,Live image,Person,Off court close up of player,Logo wall,Player Shoulder Height,1,Player,Yes,Shaded,Other,No,Yes,Google,face-1580-1-Go.png,1
2016_CT8_R02_FDelbonis_ARG_vs_ROlivo_ARG_MS203_clip.0023.png,355-1-Go,285,362,44,134,FDelbonis,ROlivo,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Front on,No,Yes,Google,face-355-1-Go.png,2
2016_CT8_R02_FDelbonis_ARG_vs_ROlivo_ARG_MS203_clip.0027.png,358-1-Go,246,319,52,137,FDelbonis,ROlivo,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Shaded,Front on,No,Yes,Google,face-358-1-Go.png,2
2016_CT8_R02_GGarcia-Lopez_ESP_vs_DBrands_GER_MS207_clip.0018.png,371-3-Go,283,363,43,136,GGarcia-Lopez,DBrands,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,3,Player,No,Partially shaded,Other,No,No,Google,face-371-3-Go.png,2
2016_CT8_R02_GGarcia-Lopez_ESP_vs_DBrands_GER_MS207_clip.0024.png,373-8-Go,412,487,51,139,GGarcia-Lopez,DBrands,Live image,Person,Court player close-up,Crowd,Player Shoulder Height,8,Player,No,Partially shaded,Profile,No,No,Google,face-373-8-Go.png,2
2016_CT8_R02_GGarcia-Lopez_ESP_vs_DBrands_GER_MS207_clip.0025.png,374-4-Go,315,404,54,157,GGarcia-Lopez,DBrands,Live image,Person,Court player close-up,Crowd,Player Shoulder Height,4,Player,No,Partially shaded,Profile,No,No,Google,face-374-4-Go.png,2
2016_CT8_R02_GGarcia-Lopez_ESP_vs_DBrands_GER_MS207_clip.0027.png,375-1-Go,322,421,42,157,GGarcia-Lopez,DBrands,Live image,Person,Court player close-up,Crowd,Player Shoulder Height,1,Player,No,Partially shaded,Profile,No,No,Google,face-375-1-Go.png,2
2016_CT8_R02_GGarcia-Lopez_ESP_vs_DBrands_GER_MS207_clip.0028.png,376-1-Go,379,474,21,132,GGarcia-Lopez,DBrands,Live image,Person,Court player close-up,Crowd,Player Shoulder Height,1,Player,No,Partially shaded,Profile,No,No,Google,face-376-1-Go.png,2
2016_CT8_R02_GGarcia-Lopez_ESP_vs_DBrands_GER_MS207_clip.0029.png,377-3-Go,361,470,29,155,GGarcia-Lopez,DBrands,Live image,Person,Court player close-up,Crowd,Player Shoulder Height,3,Player,No,Partially shaded,Profile,No,No,Google,face-377-3-Go.png,2
2016_CT8_R02_GGarcia-Lopez_ESP_vs_DBrands_GER_MS207_clip.0030.png,378-1-Go,350,463,37,169,GGarcia-Lopez,DBrands,Live image,Person,Court player close-up,Crowd,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,No,Google,face-378-1-Go.png,2
2016_CT8_R02_GGarcia-Lopez_ESP_vs_DBrands_GER_MS207_clip.0032.png,380-1-Go,277,391,49,180,GGarcia-Lopez,DBrands,Live image,Person,Court player close-up,Crowd,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,No,Google,face-380-1-Go.png,2
2016_CT8_R02_GGarcia-Lopez_ESP_vs_DBrands_GER_MS207_clip.0033.png,381-1-Go,310,416,41,165,GGarcia-Lopez,DBrands,Live image,Person,Off court close up of player,Crowd,Player Shoulder Height,1,Player,Yes,Partially shaded,Front on,No,No,Google,face-381-1-Go.png,2
