"FileName","anger","contempt","disgust","fear","happiness","neutral","sadness","surprise","file","graphic","person","situation","bg","shotangle","boxID","detect","obscured","lighting","headangle","glasses","visorhat","type","time.user.self","time.sys.self","time.elapsed","minX","maxX","minY","maxY","matchesManual","size","year","court","round","player1","country1","player2","country2","matchDraw","duplicates","fileID","FaceKey","FaceID"
"face-1654-1-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0039.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,"Player","No","Shaded","Profile","No","No","Google",0.084,0.004,2.851,294,386,50,158,TRUE,9936,2016,"SC2","R02","DDzumhur","BIH","DGoffin","BEL","MS212",FALSE,1654,"1654-1","1654-1-Go"
"face-1652-2-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0032.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",2,"Player","No","Partially shaded","Profile","No","No","Google",0.096,0,2.844,289,383,107,217,TRUE,10340,2016,"SC2","R02","DDzumhur","BIH","DGoffin","BEL","MS212",FALSE,1652,"1652-2","1652-2-Go"
"face-1648-1-Go.png",0.011432767,0.00079243,0.001559425,0.00086255,0.006863007,0.9666723,0.004512405,0.00730509,"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0016.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,"Player","No","Partially shaded","Other","No","No","Google",0.124,0,2.612,280,354,23,110,TRUE,6438,2016,"SC2","R02","DDzumhur","BIH","DGoffin","BEL","MS212",FALSE,1648,"1648-1","1648-1-Go"
"face-1650-1-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0029.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,"Player","No","Shaded","Profile","No","No","Google",0.116,0.008,2.55,293,368,69,157,TRUE,6600,2016,"SC2","R02","DDzumhur","BIH","DGoffin","BEL","MS212",FALSE,1650,"1650-1","1650-1-Go"
"face-1651-1-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0030.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,"Player","No","Shaded","Profile","No","No","Google",0.112,0.004,2.548,350,420,29,111,TRUE,5740,2016,"SC2","R02","DDzumhur","BIH","DGoffin","BEL","MS212",FALSE,1651,"1651-1","1651-1-Go"
"face-1647-1-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_SC2_R02_DDzumhur_BIH_vs_DGoffin_BEL_MS212_clip.0015.png","Live image","Person","Court player close-up","Court","Birds Eye",1,"Player","No","Shaded","Profile","No","No","Google",0.104,0.008,2.578,311,458,69,240,TRUE,25137,2016,"SC2","R02","DDzumhur","BIH","DGoffin","BEL","MS212",FALSE,1647,"1647-1","1647-1-Go"
"face-1620-1-Go.png",0.00015648,2.49e-05,2.04e-05,2.26e-06,0.9968254,0.002864449,7.76e-05,2.86e-05,"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0060.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,"Player","No","Shaded","Other","No","No","Google",0.092,0,2.988,316,409,31,140,TRUE,10137,2016,"SC2","R01","VPospisil","CAN","GSimon","FRA","MS108",FALSE,1620,"1620-1","1620-1-Go"
"face-1618-1-Go.png",0.011580018,0.001432915,0.015049346,2.37e-05,0.000370274,0.9664678,0.00380926,0.001266668,"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0057.png","Live image","Person","Court player close-up","Logo wall","Birds Eye",1,"Player","Yes","Partially shaded","Front on","No","No","Google",0.104,0,2.944,345,535,87,307,TRUE,41800,2016,"SC2","R01","VPospisil","CAN","GSimon","FRA","MS108",FALSE,1618,"1618-1","1618-1-Go"
"face-1617-5-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0056.png","Live image","Person","Court player close-up","Logo wall","Birds Eye",5,"Other staff on court","Yes","Shaded","Profile","Yes","No","Google",0.088,0,2.845,155,251,120,232,TRUE,10752,2016,"SC2","R01","VPospisil","CAN","GSimon","FRA","MS108",FALSE,1617,"1617-5","1617-5-Go"
"face-1617-1-Go.png",0.008772604,0.005909644,0.00724084,6.8e-05,0.003772384,0.965434849,0.003944939,0.00485672,"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0056.png","Live image","Person","Court player close-up","Logo wall","Birds Eye",1,"Player","No","Partially shaded","Other","No","No","Google",0.088,0,2.845,361,510,128,301,TRUE,25777,2016,"SC2","R01","VPospisil","CAN","GSimon","FRA","MS108",FALSE,1617,"1617-1","1617-1-Go"
"face-1616-1-Go.png",0.01477491,0.004823671,0.057967715,9.71e-05,0.004307135,0.9001342,0.004837722,0.013057528,"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0041.png","Live image","Person","Court in play","Logo wall","Birds Eye",1,"Player","Yes","Shaded","Other","No","No","Google",0.1,0,2.623,235,439,94,332,TRUE,48552,2016,"SC2","R01","VPospisil","CAN","GSimon","FRA","MS108",FALSE,1616,"1616-1","1616-1-Go"
"face-1615-1-Go.png",0.000709565,0.000289046,0.001552668,0.000109746,4.09e-05,0.8605288,0.000362705,0.136406541,"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0037.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,"Player","Yes","Shaded","Other","No","No","Google",0.112,0.004,4.802,199,361,30,217,TRUE,30294,2016,"SC2","R01","VPospisil","CAN","GSimon","FRA","MS108",FALSE,1615,"1615-1","1615-1-Go"
"face-1613-1-Go.png",0.008603446,0.009372975,0.006770133,2.39e-06,0.009621694,0.9646087,0.000566803,0.000453828,"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0027.png","Live image","Person","Court player close-up","Logo wall","Birds Eye",1,"Player","Yes","Partially shaded","Front on","No","No","Google",0.068,0.004,3.329,394,538,69,235,TRUE,23904,2016,"SC2","R01","VPospisil","CAN","GSimon","FRA","MS108",FALSE,1613,"1613-1","1613-1-Go"
"face-1614-1-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0036.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,"Player","Yes","Shaded","Other","No","No","Google",0.1,0.004,2.799,313,478,54,246,TRUE,31680,2016,"SC2","R01","VPospisil","CAN","GSimon","FRA","MS108",FALSE,1614,"1614-1","1614-1-Go"
"face-1611-1-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0025.png","Live image","Person","Court player close-up","Logo wall","Birds Eye",1,"Player","Yes","Partially shaded","Other","No","No","Google",0.1,0,2.66,285,456,26,225,TRUE,34029,2016,"SC2","R01","VPospisil","CAN","GSimon","FRA","MS108",FALSE,1611,"1611-1","1611-1-Go"
"face-1610-1-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0024.png","Live image","Person","Court player close-up","Logo wall","Birds Eye",1,"Player","Yes","Partially shaded","Other","No","No","Google",0.1,0,2.907,368,521,116,294,TRUE,27234,2016,"SC2","R01","VPospisil","CAN","GSimon","FRA","MS108",FALSE,1610,"1610-1","1610-1-Go"
"face-1607-1-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0005.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,"Player","No","Partially shaded","Profile","No","No","Google",0.112,0,2.583,352,497,137,304,TRUE,24215,2016,"SC2","R01","VPospisil","CAN","GSimon","FRA","MS108",FALSE,1607,"1607-1","1607-1-Go"
"face-1606-1-Go.png",0.489487946,0.003640073,0.021310773,0.001379991,0.012073553,0.458141118,0.004357872,0.009608669,"2016_SC2_R01_VPospisil_CAN_vs_GSimon_FRA_MS108_clip.0004.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,"Player","No","Partially shaded","Other","No","No","Google",0.096,0.004,2.812,295,437,25,190,TRUE,23430,2016,"SC2","R01","VPospisil","CAN","GSimon","FRA","MS108",FALSE,1606,"1606-1","1606-1-Go"
"face-1602-1-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_SC2_R01_SStakhovsky_UKR_vs_DGoffin_BEL_MS124_clip.0056.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,"Player","Yes","Partially shaded","Profile","No","Yes","Google",0.1,0.008,2.584,300,390,0,86,TRUE,7740,2016,"SC2","R01","SStakhovsky","UKR","DGoffin","BEL","MS124",FALSE,1602,"1602-1","1602-1-Go"
"face-1595-1-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_SC2_R01_SStakhovsky_UKR_vs_DGoffin_BEL_MS124_clip.0036.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,"Other staff on court","No","Partially shaded","Front on","Yes","Yes","Google",0.1,0.008,4.815,217,267,65,122,TRUE,2850,2016,"SC2","R01","SStakhovsky","UKR","DGoffin","BEL","MS124",FALSE,1595,"1595-1","1595-1-Go"
"face-1600-1-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_SC2_R01_SStakhovsky_UKR_vs_DGoffin_BEL_MS124_clip.0054.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,"Player","No","Partially shaded","Profile","No","Yes","Google",0.112,0,2.698,322,385,37,111,TRUE,4662,2016,"SC2","R01","SStakhovsky","UKR","DGoffin","BEL","MS124",FALSE,1600,"1600-1","1600-1-Go"
"face-1582-4-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_SC2_R01_MRaonic_CAN_vs_LPouille_FRA_MS141_clip.0038.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",4,"Other staff on court","No","Shaded","Profile","Yes","Yes","Google",0.128,0.016,3.201,686,739,89,152,TRUE,3339,2016,"SC2","R01","MRaonic","CAN","LPouille","FRA","MS141",FALSE,1582,"1582-4","1582-4-Go"
"face-1583-1-Go.png",0.190267682,0.00201615,0.042340923,0.007811426,0.005750399,0.5064134,0.021842577,0.223557413,"2016_SC2_R01_MRaonic_CAN_vs_LPouille_FRA_MS141_clip.0039.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,"Player","No","Partially shaded","Other","No","Yes","Google",0.108,0,2.745,411,479,50,129,TRUE,5372,2016,"SC2","R01","MRaonic","CAN","LPouille","FRA","MS141",FALSE,1583,"1583-1","1583-1-Go"
"face-1588-1-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_SC2_R01_SStakhovsky_UKR_vs_DGoffin_BEL_MS124_clip.0012.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,"Player","Yes","Partially shaded","Profile","No","Yes","Google",0.092,0.008,2.943,336,411,14,101,TRUE,6525,2016,"SC2","R01","SStakhovsky","UKR","DGoffin","BEL","MS124",FALSE,1588,"1588-1","1588-1-Go"
"face-1582-1-Go.png",0.011757316,0.141479552,0.008596153,0.000427359,0.03335316,0.7744965,0.028710658,0.0011793,"2016_SC2_R01_MRaonic_CAN_vs_LPouille_FRA_MS141_clip.0038.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,"Player","No","Partially shaded","Other","No","No","Google",0.128,0.016,3.201,356,419,43,117,TRUE,4662,2016,"SC2","R01","MRaonic","CAN","LPouille","FRA","MS141",FALSE,1582,"1582-1","1582-1-Go"
"face-1581-1-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_SC2_R01_MRaonic_CAN_vs_LPouille_FRA_MS141_clip.0017.png","Live image","Person","Court player close-up","Court","Birds Eye",1,"Player","Yes","Partially shaded","Other","No","No","Google",0.084,0.012,2.72,295,386,107,213,TRUE,9646,2016,"SC2","R01","MRaonic","CAN","LPouille","FRA","MS141",FALSE,1581,"1581-1","1581-1-Go"
"face-1577-1-Go.png",0.005258836,0.001909233,0.000820924,0.000238597,0.001538257,0.9580072,0.006130591,0.026096351,"2016_SC2_R01_JJankovic_SRB_vs_PHercog_SLO_WS137_clip.0044.png","Live image","Person","Off court close up of player","Logo wall","Player Shoulder Height",1,"Player","Yes","Shaded","Other","No","Yes","Google",0.108,0,2.889,330,434,52,173,TRUE,12584,2016,"SC2","R01","JJankovic","SRB","PHercog","SLO","WS137",FALSE,1577,"1577-1","1577-1-Go"
"face-1578-1-Go.png",0.001150093,0.000175936,0.00033451,0.000204557,0.000518529,0.972857237,0.022639548,0.002119614,"2016_SC2_R01_JJankovic_SRB_vs_PHercog_SLO_WS137_clip.0045.png","Live image","Person","Off court close up of player","Logo wall","Player Shoulder Height",1,"Player","Yes","Shaded","Other","No","Yes","Google",0.112,0.004,2.83,338,439,48,165,TRUE,11817,2016,"SC2","R01","JJankovic","SRB","PHercog","SLO","WS137",FALSE,1578,"1578-1","1578-1-Go"
"face-1580-1-Go.png",0.000251083,0.000273828,3.03e-05,0.000190274,0.01088162,0.981626,0.003082796,0.00366411,"2016_SC2_R01_JJankovic_SRB_vs_PHercog_SLO_WS137_clip.0047.png","Live image","Person","Off court close up of player","Logo wall","Player Shoulder Height",1,"Player","Yes","Shaded","Other","No","Yes","Google",0.092,0.012,3.555,336,441,41,164,TRUE,12915,2016,"SC2","R01","JJankovic","SRB","PHercog","SLO","WS137",FALSE,1580,"1580-1","1580-1-Go"
"face-1579-1-Go.png",0.000118927,0.000385609,2.27e-05,0.000101375,0.006583649,0.986807466,0.004913219,0.001067122,"2016_SC2_R01_JJankovic_SRB_vs_PHercog_SLO_WS137_clip.0046.png","Live image","Person","Off court close up of player","Logo wall","Player Shoulder Height",1,"Player","Yes","Shaded","Other","No","Yes","Google",0.096,0.004,2.736,336,437,43,162,TRUE,12019,2016,"SC2","R01","JJankovic","SRB","PHercog","SLO","WS137",FALSE,1579,"1579-1","1579-1-Go"
"face-1576-1-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_SC2_R01_JJankovic_SRB_vs_PHercog_SLO_WS137_clip.0043.png","Live image","Person","Off court close up of player","Logo wall","Player Shoulder Height",1,"Player","Yes","Shaded","Other","No","Yes","Google",0.088,0.012,2.886,355,454,14,129,TRUE,11385,2016,"SC2","R01","JJankovic","SRB","PHercog","SLO","WS137",FALSE,1576,"1576-1","1576-1-Go"
"face-1575-1-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_SC2_R01_JJankovic_SRB_vs_PHercog_SLO_WS137_clip.0041.png","Live image","Person","Off court close up of player","Logo wall","Player Shoulder Height",1,"Player","Yes","Shaded","Other","No","Yes","Google",0.092,0.016,2.792,337,429,17,124,TRUE,9844,2016,"SC2","R01","JJankovic","SRB","PHercog","SLO","WS137",FALSE,1575,"1575-1","1575-1-Go"
"face-1574-1-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_SC2_R01_JJankovic_SRB_vs_PHercog_SLO_WS137_clip.0040.png","Live image","Person","Off court close up of player","Logo wall","Player Shoulder Height",1,"Player","Yes","Shaded","Other","No","Yes","Google",0.076,0.004,2.873,342,431,33,137,TRUE,9256,2016,"SC2","R01","JJankovic","SRB","PHercog","SLO","WS137",FALSE,1574,"1574-1","1574-1-Go"
"face-1573-1-Go.png",0.000407767,0.006203202,0.000466627,7.87e-05,0.000971577,0.95528245,0.010455168,0.026134543,"2016_SC2_R01_JJankovic_SRB_vs_PHercog_SLO_WS137_clip.0039.png","Live image","Person","Off court close up of player","Logo wall","Player Shoulder Height",1,"Player","Yes","Shaded","Other","No","Yes","Google",0.108,0.004,2.798,332,438,27,150,TRUE,13038,2016,"SC2","R01","JJankovic","SRB","PHercog","SLO","WS137",FALSE,1573,"1573-1","1573-1-Go"
"face-1572-1-Go.png",0.065272756,0.011332335,0.06652347,0.003858808,0.002870512,0.7141171,0.09383375,0.042191234,"2016_SC2_R01_JJankovic_SRB_vs_PHercog_SLO_WS137_clip.0038.png","Live image","Person","Off court close up of player","Logo wall","Player Shoulder Height",1,"Player","Yes","Shaded","Other","No","Yes","Google",0.1,0,2.755,338,443,37,159,TRUE,12810,2016,"SC2","R01","JJankovic","SRB","PHercog","SLO","WS137",FALSE,1572,"1572-1","1572-1-Go"
"face-1569-2-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_SC2_R01_JJankovic_SRB_vs_PHercog_SLO_WS137_clip.0031.png","Live image","Person","Court player close-up","Crowd","Upward Angle",2,"Player","Yes","Partially shaded","Profile","No","No","Google",0.112,0.012,3.136,424,480,74,138,TRUE,3584,2016,"SC2","R01","JJankovic","SRB","PHercog","SLO","WS137",FALSE,1569,"1569-2","1569-2-Go"
"face-1567-1-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_SC2_R01_JJankovic_SRB_vs_PHercog_SLO_WS137_clip.0023.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,"Player","No","Partially shaded","Other","No","No","Google",0.116,0.004,2.848,423,503,59,152,TRUE,7440,2016,"SC2","R01","JJankovic","SRB","PHercog","SLO","WS137",FALSE,1567,"1567-1","1567-1-Go"
"face-1568-1-Go.png",0.001959773,0.000624912,0.000122158,3.24e-05,0.009025864,0.986968458,0.000704419,0.000562008,"2016_SC2_R01_JJankovic_SRB_vs_PHercog_SLO_WS137_clip.0025.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,"Player","Yes","Partially shaded","Profile","No","No","Google",0.1,0,3.305,437,506,120,200,TRUE,5520,2016,"SC2","R01","JJankovic","SRB","PHercog","SLO","WS137",FALSE,1568,"1568-1","1568-1-Go"
"face-1566-1-Go.png",0.015932046,0.003974433,0.003795404,0.002007098,0.1280527,0.654211044,0.010047478,0.18197979,"2016_SC2_R01_JJankovic_SRB_vs_PHercog_SLO_WS137_clip.0022.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,"Player","Yes","Partially shaded","Front on","No","Yes","Google",0.108,0,2.675,352,426,69,156,TRUE,6438,2016,"SC2","R01","JJankovic","SRB","PHercog","SLO","WS137",FALSE,1566,"1566-1","1566-1-Go"
"face-1564-1-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_SC2_R01_JJankovic_SRB_vs_PHercog_SLO_WS137_clip.0011.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,"Player","No","Partially shaded","Profile","No","No","Google",0.124,0.004,2.84,407,489,79,175,TRUE,7872,2016,"SC2","R01","JJankovic","SRB","PHercog","SLO","WS137",FALSE,1564,"1564-1","1564-1-Go"
"face-1565-2-Go.png",0.037939757,0.001629053,0.002182085,0.000231244,0.035940856,0.9139262,0.005906189,0.002244629,"2016_SC2_R01_JJankovic_SRB_vs_PHercog_SLO_WS137_clip.0012.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",2,"Player","Yes","Partially shaded","Profile","No","No","Google",0.32,0.008,3.029,387,462,71,158,TRUE,6525,2016,"SC2","R01","JJankovic","SRB","PHercog","SLO","WS137",FALSE,1565,"1565-2","1565-2-Go"
"face-1562-1-Go.png",0.002727841,0.000562987,0.002718173,0.002094634,0.000250033,0.7656318,0.108590923,0.117423624,"2016_SC2_R01_EBouchard_CAN_vs_AKrunic_SRB_WS118_clip.0055.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,"Player","Yes","Shaded","Other","No","Yes","Google",0.1,0.012,3.014,373,452,37,129,TRUE,7268,2016,"SC2","R01","EBouchard","CAN","AKrunic","SRB","WS118",FALSE,1562,"1562-1","1562-1-Go"
"face-1561-2-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_SC2_R01_EBouchard_CAN_vs_AKrunic_SRB_WS118_clip.0054.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",2,"Player","No","Partially shaded","Other","No","Yes","Google",0.088,0.004,2.331,417,495,42,132,TRUE,7020,2016,"SC2","R01","EBouchard","CAN","AKrunic","SRB","WS118",FALSE,1561,"1561-2","1561-2-Go"
"face-1563-1-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_SC2_R01_JJankovic_SRB_vs_PHercog_SLO_WS137_clip.0006.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,"Player","No","Partially shaded","Profile","No","No","Google",0.12,0,2.818,393,459,58,134,TRUE,5016,2016,"SC2","R01","JJankovic","SRB","PHercog","SLO","WS137",FALSE,1563,"1563-1","1563-1-Go"
"face-1561-3-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_SC2_R01_EBouchard_CAN_vs_AKrunic_SRB_WS118_clip.0054.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",3,"Player","Yes","Shaded","Other","Yes","Yes","Google",0.088,0.004,2.331,245,316,20,102,TRUE,5822,2016,"SC2","R01","EBouchard","CAN","AKrunic","SRB","WS118",FALSE,1561,"1561-3","1561-3-Go"
"face-1558-3-Go.png",0.002712194,0.0020536,0.003585977,0.005458027,0.301660448,0.564464,0.100428656,0.019637125,"2016_SC2_R01_EBouchard_CAN_vs_AKrunic_SRB_WS118_clip.0046.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",3,"Player","No","Partially shaded","Other","No","Yes","Google",0.152,0,2.71,348,424,74,162,TRUE,6688,2016,"SC2","R01","EBouchard","CAN","AKrunic","SRB","WS118",FALSE,1558,"1558-3","1558-3-Go"
"face-1560-1-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_SC2_R01_EBouchard_CAN_vs_AKrunic_SRB_WS118_clip.0053.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,"Player","No","Partially shaded","Profile","No","No","Google",0.1,0,2.792,396,473,65,154,TRUE,6853,2016,"SC2","R01","EBouchard","CAN","AKrunic","SRB","WS118",FALSE,1560,"1560-1","1560-1-Go"
"face-1559-4-Go.png",0.000836368,0.000174643,0.000153885,0.000146468,0.000131234,0.975307941,0.020463783,0.00278568,"2016_SC2_R01_EBouchard_CAN_vs_AKrunic_SRB_WS118_clip.0052.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",4,"Player","No","Partially shaded","Other","No","No","Google",0.092,0.004,3.052,359,440,43,138,TRUE,7695,2016,"SC2","R01","EBouchard","CAN","AKrunic","SRB","WS118",FALSE,1559,"1559-4","1559-4-Go"
"face-1557-3-Go.png",0.1308893,0.049466964,0.301709,0.002242742,0.2303444,0.230757087,0.04802836,0.006562154,"2016_SC2_R01_EBouchard_CAN_vs_AKrunic_SRB_WS118_clip.0045.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",3,"Player","No","Partially shaded","Other","No","Yes","Google",0.092,0.012,2.551,318,395,39,129,TRUE,6930,2016,"SC2","R01","EBouchard","CAN","AKrunic","SRB","WS118",FALSE,1557,"1557-3","1557-3-Go"
"face-1556-5-Go.png",0.000568057,0.000360852,0.004605908,0.00969267,0.000500046,0.662367165,0.247640759,0.07426453,"2016_SC2_R01_EBouchard_CAN_vs_AKrunic_SRB_WS118_clip.0040.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",5,"Player","Yes","Partially shaded","Other","No","Yes","Google",0.112,0,3.057,388,467,40,131,TRUE,7189,2016,"SC2","R01","EBouchard","CAN","AKrunic","SRB","WS118",FALSE,1556,"1556-5","1556-5-Go"
"face-1555-1-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_SC2_R01_EBouchard_CAN_vs_AKrunic_SRB_WS118_clip.0038.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,"Player","Yes","Partially shaded","Other","No","Yes","Google",0.096,0.004,2.547,358,422,29,103,TRUE,4736,2016,"SC2","R01","EBouchard","CAN","AKrunic","SRB","WS118",FALSE,1555,"1555-1","1555-1-Go"
"face-1548-3-Go.png",0.002704824,0.007334575,0.019948814,0.001134883,0.03769322,0.80728966,0.08169806,0.04219593,"2016_SC2_R01_EBouchard_CAN_vs_AKrunic_SRB_WS118_clip.0026.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",3,"Player","No","Partially shaded","Other","No","No","Google",0.092,0,3.026,312,396,61,159,TRUE,8232,2016,"SC2","R01","EBouchard","CAN","AKrunic","SRB","WS118",FALSE,1548,"1548-3","1548-3-Go"
"face-1546-1-Go.png",0.001428186,0.000493637,0.00036399,2.62e-05,0.000122066,0.992343068,0.00284426,0.002378645,"2016_SC2_R01_EBouchard_CAN_vs_AKrunic_SRB_WS118_clip.0024.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,"Other staff on court","Yes","Partially shaded","Front on","No","Yes","Google",0.108,0,2.521,264,331,62,140,TRUE,5226,2016,"SC2","R01","EBouchard","CAN","AKrunic","SRB","WS118",FALSE,1546,"1546-1","1546-1-Go"
"face-1547-1-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_SC2_R01_EBouchard_CAN_vs_AKrunic_SRB_WS118_clip.0025.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,"Player","Yes","Partially shaded","Other","No","Yes","Google",0.084,0.004,2.365,307,367,65,134,TRUE,4140,2016,"SC2","R01","EBouchard","CAN","AKrunic","SRB","WS118",FALSE,1547,"1547-1","1547-1-Go"
"face-1550-4-Go.png",0.009841574,0.005302588,0.056127444,0.001242717,0.05298264,0.6355413,0.046328798,0.192632914,"2016_SC2_R01_EBouchard_CAN_vs_AKrunic_SRB_WS118_clip.0028.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",4,"Player","No","Partially shaded","Other","No","No","Google",0.092,0,2.262,317,462,78,247,TRUE,24505,2016,"SC2","R01","EBouchard","CAN","AKrunic","SRB","WS118",FALSE,1550,"1550-4","1550-4-Go"
"face-1554-1-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_SC2_R01_EBouchard_CAN_vs_AKrunic_SRB_WS118_clip.0037.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,"Player","Yes","Partially shaded","Profile","No","Yes","Google",0.096,0,3.17,373,437,74,148,TRUE,4736,2016,"SC2","R01","EBouchard","CAN","AKrunic","SRB","WS118",FALSE,1554,"1554-1","1554-1-Go"
"face-1553-1-Go.png",0.001204465,0.000135568,0.000205367,0.000302068,0.001076706,0.9684308,0.005665202,0.022979807,"2016_SC2_R01_EBouchard_CAN_vs_AKrunic_SRB_WS118_clip.0036.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",1,"Player","No","Partially shaded","Profile","No","Yes","Google",0.088,0.008,2.873,357,435,55,145,TRUE,7020,2016,"SC2","R01","EBouchard","CAN","AKrunic","SRB","WS118",FALSE,1553,"1553-1","1553-1-Go"
"face-1552-5-Go.png",NA,NA,NA,NA,NA,NA,NA,NA,"2016_SC2_R01_EBouchard_CAN_vs_AKrunic_SRB_WS118_clip.0035.png","Live image","Person","Court player close-up","Logo wall","Player Shoulder Height",5,"Other staff on court","Yes","Partially shaded","Other","Yes","Yes","Google",0.104,0.004,3.137,627,689,0,63,TRUE,3906,2016,"SC2","R01","EBouchard","CAN","AKrunic","SRB","WS118",FALSE,1552,"1552-5","1552-5-Go"
