"","file","graphic","person","situation","bg","shotangle","boxID","ID","facecounter","detect","obscured","lighting","headangle","glasses","visorhat","type","time.user.self","time.sys.self","time.elapsed","minX","maxX","minY","maxY","matchesManual","size","year","court","round","player1","country1","player2","country2","matchDraw","duplicates"
"2944","2016_HSA_R01_SStephens_USA_vs_QWang_CHN_WS121_clip.0050.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","HSA","R01","SStephens","USA","QWang","CHN","WS121",TRUE
"2945","2016_HSA_R01_SStephens_USA_vs_QWang_CHN_WS121_clip.0051.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","HSA","R01","SStephens","USA","QWang","CHN","WS121",TRUE
"2946","2016_HSA_R01_SStephens_USA_vs_QWang_CHN_WS121_clip.0052.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","HSA","R01","SStephens","USA","QWang","CHN","WS121",TRUE
"2947","2016_HSA_R01_SStephens_USA_vs_QWang_CHN_WS121_clip.0053.png",0,1,1,0,0,1,257,1,0,0,1,3,0,1,"Manual",NA,NA,NA,380.7005663,509.5540131,120.3869536,268.0509737,TRUE,19027.0179582295,"2016","HSA","R01","SStephens","USA","QWang","CHN","WS121",TRUE
"2948","2016_HSA_R01_SStephens_USA_vs_QWang_CHN_WS121_clip.0053.png",0,1,1,0,0,1,257,1,0,0,1,3,0,1,"Google",0.17999999999995,0.00799999999999557,3.11400000000049,369,537,81,276,TRUE,32760,"2016","HSA","R01","SStephens","USA","QWang","CHN","WS121",TRUE
"2949","2016_HSA_R01_SStephens_USA_vs_QWang_CHN_WS121_clip.0054.png",0,1,1,0,0,1,258,1,0,0,1,3,0,1,"Manual",NA,NA,NA,328.3211163,458.2221522,138.2084732,287.1454591,TRUE,19347.0687522337,"2016","HSA","R01","SStephens","USA","QWang","CHN","WS121",TRUE
"2950","2016_HSA_R01_SStephens_USA_vs_QWang_CHN_WS121_clip.0055.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","HSA","R01","SStephens","USA","QWang","CHN","WS121",TRUE
"2951","2016_HSA_R01_SStephens_USA_vs_QWang_CHN_WS121_clip.0056.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","HSA","R01","SStephens","USA","QWang","CHN","WS121",TRUE
"2952","2016_HSA_R01_SStephens_USA_vs_QWang_CHN_WS121_clip.0057.png",0,1,0,2,0,2,260,2,1,0,1,3,1,1,"Manual",NA,NA,NA,620.598447,657.264062,75.83315437,112.7491594,TRUE,1353.54802776804,"2016","HSA","R01","SStephens","USA","QWang","CHN","WS121",TRUE
"2953","2016_HSA_R01_SStephens_USA_vs_QWang_CHN_WS121_clip.0057.png",0,1,0,2,0,1,259,1,0,0,1,2,0,1,"Manual",NA,NA,NA,302.1313913,347.1777183,82.19798282,122.9328849,TRUE,1834.95771940866,"2016","HSA","R01","SStephens","USA","QWang","CHN","WS121",TRUE
"2954","2016_HSA_R01_SStephens_USA_vs_QWang_CHN_WS121_clip.0058.png",0,1,0,2,0,2,262,2,1,0,1,3,1,1,"Manual",NA,NA,NA,160.7068765,194.2297244,86.01687989,125.4788163,TRUE,1322.8764921119,"2016","HSA","R01","SStephens","USA","QWang","CHN","WS121",TRUE
"2955","2016_HSA_R01_SStephens_USA_vs_QWang_CHN_WS121_clip.0058.png",0,1,0,2,0,1,261,1,0,0,1,2,0,1,"Manual",NA,NA,NA,356.6060193,402.6999352,69.46832591,129.2977134,TRUE,2757.77075531257,"2016","HSA","R01","SStephens","USA","QWang","CHN","WS121",TRUE
"2956","2016_HSA_R01_SStephens_USA_vs_QWang_CHN_WS121_clip.0059.png",0,1,0,2,0,1,263,1,0,0,1,3,0,1,"Animetrics",0.200000000000045,0.0200000000000005,5.22400000000005,392,459,109,176,TRUE,4489,"2016","HSA","R01","SStephens","USA","QWang","CHN","WS121",TRUE
"2957","2016_HSA_R01_SStephens_USA_vs_QWang_CHN_WS121_clip.0059.png",0,1,0,2,0,1,263,1,0,0,1,3,0,1,"Manual",NA,NA,NA,397.4619903,481.2691102,86.01687989,189.1271009,TRUE,8641.37065510057,"2016","HSA","R01","SStephens","USA","QWang","CHN","WS121",TRUE
"2958","2016_HSA_R01_SStephens_USA_vs_QWang_CHN_WS121_clip.0060.png",0,1,1,2,1,1,265,2,0,0,2,3,0,1,"Manual",NA,NA,NA,352.4156633,455.0793852,145.8462674,262.9591109,TRUE,12023.2403960022,"2016","HSA","R01","SStephens","USA","QWang","CHN","WS121",TRUE
"2959","2016_HSA_R01_SStephens_USA_vs_QWang_CHN_WS121_clip.0060.png",0,1,1,2,1,1,264,1,0,0,2,3,0,1,"Manual",NA,NA,NA,352.4156633,455.0793852,145.8462674,262.9591109,TRUE,12023.2403960022,"2016","HSA","R01","SStephens","USA","QWang","CHN","WS121",TRUE
"2960","2016_HSA_R01_SStephens_USA_vs_QWang_CHN_WS121_clip.0060.png",0,1,1,2,1,1,265,2,0,0,2,3,0,1,"Manual",NA,NA,NA,352.4156633,455.0793852,145.8462674,262.9591109,TRUE,12023.2403960022,"2016","HSA","R01","SStephens","USA","QWang","CHN","WS121",TRUE
"2961","2016_HSA_R01_SStephens_USA_vs_QWang_CHN_WS121_clip.0060.png",0,1,1,2,1,1,264,1,0,0,2,3,0,1,"Manual",NA,NA,NA,352.4156633,455.0793852,145.8462674,262.9591109,TRUE,12023.2403960022,"2016","HSA","R01","SStephens","USA","QWang","CHN","WS121",TRUE
"2962","2016_HSA_R01_SStephens_USA_vs_QWang_CHN_WS121_clip.0061.png",0,1,1,2,1,1,266,1,0,0,2,3,0,1,"Manual",NA,NA,NA,352.4156633,448.7938512,100.0195025,199.3108264,TRUE,9569.51787167396,"2016","HSA","R01","SStephens","USA","QWang","CHN","WS121",TRUE
"2963","2016_HSA_R01_SStephens_USA_vs_QWang_CHN_WS121_clip.0062.png",0,1,1,2,0,1,267,1,0,0,1,0,0,1,"Manual",NA,NA,NA,320.9879933,510.6016021,147.1192331,349.5207779,TRUE,38378.0873362229,"2016","HSA","R01","SStephens","USA","QWang","CHN","WS121",TRUE
"2964","2016_HSA_R01_SStephens_USA_vs_QWang_CHN_WS121_clip.0063.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","HSA","R01","SStephens","USA","QWang","CHN","WS121",TRUE
"2965","2016_HSA_R01_SStephens_USA_vs_QWang_CHN_WS121_clip.0064.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","HSA","R01","SStephens","USA","QWang","CHN","WS121",TRUE
"2966","2016_HSA_R01_SStephens_USA_vs_QWang_CHN_WS121_clip.0065.png",0,1,1,2,0,1,268,1,0,0,1,0,0,1,"Manual",NA,NA,NA,352.4156633,521.0774921,83.47094851,259.1402139,TRUE,29628.6995646299,"2016","HSA","R01","SStephens","USA","QWang","CHN","WS121",TRUE
"2967","2016_HSA_R01_SStephens_USA_vs_QWang_CHN_WS121_clip.0066.png",0,1,1,2,0,1,269,1,0,0,1,0,0,1,"Manual",NA,NA,NA,128.2316175,392.2240453,73.28722299,321.5155327,TRUE,65530.3941290332,"2016","HSA","R01","SStephens","USA","QWang","CHN","WS121",TRUE
"2968","2016_HSA_R01_SStephens_USA_vs_QWang_CHN_WS121_clip.0067.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","HSA","R01","SStephens","USA","QWang","CHN","WS121",TRUE
"2969","2016_HSA_R01_SStephens_USA_vs_QWang_CHN_WS121_clip.0068.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","HSA","R01","SStephens","USA","QWang","CHN","WS121",TRUE
"2970","2016_HSA_R01_SStephens_USA_vs_QWang_CHN_WS121_clip.0069.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","HSA","R01","SStephens","USA","QWang","CHN","WS121",TRUE
"2971","2016_HSA_R01_SStephens_USA_vs_QWang_CHN_WS121_clip.0070.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","HSA","R01","SStephens","USA","QWang","CHN","WS121",TRUE
"2972","2016_HSA_R01_SStephens_USA_vs_QWang_CHN_WS121_clip.0071.png",0,1,1,2,1,1,270,1,0,0,1,3,0,1,"Manual",NA,NA,NA,498.0305342,568.2189971,46.55494348,143.300336,TRUE,6790.41039363596,"2016","HSA","R01","SStephens","USA","QWang","CHN","WS121",TRUE
"2973","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0001.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"2974","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0002.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"2975","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0003.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"2976","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0004.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"2977","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0005.png",0,1,0,2,0,1,271,1,0,0,2,2,0,1,"Manual",NA,NA,NA,439.3655502,483.3642882,72.01425729,112.7491594,TRUE,1792.28428539354,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"2978","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0005.png",0,1,0,2,0,3,273,3,1,0,1,3,0,1,"Manual",NA,NA,NA,552.5051621,577.6472981,75.83315437,107.6572966,TRUE,800.126912030001,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"2979","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0005.png",0,1,0,2,0,2,272,2,1,0,2,3,1,1,"Manual",NA,NA,NA,87.37564655,121.9460835,58.01163469,98.7465368,TRUE,1408.22336505818,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"2980","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0006.png",0,1,0,2,0,1,274,1,0,0,1,3,0,1,"Manual",NA,NA,NA,407.9378802,440.4131392,69.46832591,103.8383996,TRUE,1116.17704493184,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"2981","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0007.png",0,1,0,2,0,1,275,1,0,0,1,3,0,1,"Manual",NA,NA,NA,460.3173302,499.0781232,63.10349746,102.5654339,TRUE,1529.57594973,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"2982","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0007.png",0,1,0,2,0,2,276,2,1,0,1,3,1,1,"Manual",NA,NA,NA,0.425759635,42.32931959,30.00638949,72.01425729,TRUE,1760.27920693901,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"2983","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0008.png",0,1,0,2,0,2,278,2,1,0,1,2,1,1,"Manual",NA,NA,NA,245.5615854,279.0844334,54.19273762,92.38170835,TRUE,1280.20306105824,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"2984","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0008.png",0,1,0,2,0,1,277,1,0,0,1,2,0,1,"Manual",NA,NA,NA,312.6072813,351.3680743,64.37646315,106.384331,TRUE,1628.2582701052,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"2985","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0009.png",0,1,0,2,0,2,280,2,1,0,1,2,0,1,"Manual",NA,NA,NA,650.978528,676.120664,60.55756608,89.83577697,TRUE,736.116760033062,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"2986","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0009.png",0,1,0,2,0,1,279,1,0,1,1,3,0,1,"Manual",NA,NA,NA,319.9404043,361.8439643,52.91977193,93.65467404,TRUE,1706.93741466051,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"2987","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0010.png",0,1,0,2,0,1,281,1,0,0,1,3,0,1,"Manual",NA,NA,NA,405.8427022,459.2697412,100.0195025,154.7570272,TRUE,2924.46386691036,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"2988","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0010.png",0,1,0,2,0,2,282,2,1,0,1,2,0,1,"Manual",NA,NA,NA,690.78691,721.1669909,-0.54478709,33.82528657,TRUE,1044.16561832976,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"2989","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0011.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"2990","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0012.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"2991","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0013.png",0,1,1,2,0,1,283,1,0,0,1,3,0,1,"Google",0.159999999999968,0.0120000000000005,2.71300000000065,322,514,8,231,TRUE,42816,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"2992","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0013.png",0,1,1,2,0,1,283,1,0,0,1,3,0,1,"Microsoft",0.289999999999964,0.0300000000000011,2.35699999999997,382,506,73,197,TRUE,15376,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"2993","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0013.png",0,1,1,2,0,1,283,1,0,0,1,3,0,1,"Manual",NA,NA,NA,334.6066503,490.6974112,47.82790917,208.2215862,TRUE,25035.9710911615,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"2994","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0013.png",0,1,1,2,0,1,283,1,0,0,1,3,0,1,"Skybiometry",0.00999999999976353,0,1.33699999999953,392.04,494.04,79.9875,182.0025,TRUE,10405.53,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"2995","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0014.png",0,1,1,2,0,1,284,1,0,0,1,3,0,1,"Manual",NA,NA,NA,465.5552752,626.883981,255.3213168,427.1716851,TRUE,27724.3975090923,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"2996","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0015.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"2997","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0016.png",0,1,0,2,0,2,286,2,1,0,1,2,0,1,"Manual",NA,NA,NA,709.6435119,730.5952919,55.46570331,80.92501713,TRUE,533.417942107599,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"2998","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0016.png",0,1,0,2,0,1,285,1,0,0,1,2,0,1,"Manual",NA,NA,NA,297.9410353,339.8445953,49.10087486,94.92763973,TRUE,1920.30459133594,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"2999","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0016.png",0,1,0,2,0,3,287,3,1,0,1,3,1,1,"Manual",NA,NA,NA,45.47208659,82.13770156,52.91977193,86.01687989,TRUE,1213.52581708188,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"3000","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0017.png",0,1,0,2,0,1,288,1,0,0,1,2,0,1,"Manual",NA,NA,NA,404.7951132,458.2221522,30.00638949,74.56018868,TRUE,2380.3775669223,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"3001","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0017.png",0,1,0,2,0,1,288,1,0,0,1,2,0,1,"Google",0.168000000000006,0.0240000000000009,2.79100000000017,403,463,3,73,TRUE,4200,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"3002","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0017.png",0,1,0,2,0,3,289,2,1,0,1,2,0,1,"Manual",NA,NA,NA,719.0718129,747.3567159,42.7360464,74.56018868,TRUE,900.142777447998,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"3003","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0018.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"3004","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0019.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"3005","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0020.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"3006","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0021.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"3007","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0022.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"3008","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0023.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"3009","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0024.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"3010","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0025.png",0,1,0,2,0,1,290,1,0,0,1,3,0,1,"Manual",NA,NA,NA,373.3674433,412.1282362,54.19273762,98.7465368,TRUE,1726.94058292417,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"3011","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0026.png",0,1,1,1,1,1,291,1,0,1,1,2,0,1,"Manual",NA,NA,NA,393.2716343,492.7925892,135.6625418,245.1375913,TRUE,10895.0614639648,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"3012","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0027.png",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"3013","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0028.png",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"3014","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0029.png",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"3015","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0030.png",0,1,0,2,2,2,293,2,1,1,1,3,1,1,"Manual",NA,NA,NA,94.70876954,119.8509055,129.2977134,154.7570272,TRUE,640.101529007904,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"3016","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0030.png",0,1,0,2,2,1,292,1,0,0,1,2,0,1,"Manual",NA,NA,NA,369.2972575,413.4327134,69.87307531,112.0817751,TRUE,1862.90020817788,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"3017","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0031.png",0,1,0,2,2,2,294,1,1,1,1,3,1,1,"Manual",NA,NA,NA,616.408091,639.455049,142.0273703,161.1218557,TRUE,440.069803045413,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"3018","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0031.png",0,1,0,2,2,3,295,2,0,0,1,2,0,1,"Manual",NA,NA,NA,333.5590613,370.2246763,77.10612006,125.4788163,TRUE,1773.61465684779,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"3019","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0032.png",0,1,0,2,2,2,297,2,1,0,1,3,0,1,"Manual",NA,NA,NA,516.8871361,537.8389161,117.8410222,136.9355075,TRUE,400.063455218834,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"3020","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0032.png",0,1,0,2,2,3,298,3,1,0,1,3,1,1,"Manual",NA,NA,NA,782.9747419,799.7361659,138.2084732,163.667787,TRUE,426.734353350849,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"3021","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0032.png",0,1,0,2,2,1,296,1,0,0,1,2,0,1,"Manual",NA,NA,NA,370.2246763,412.1282362,86.01687989,124.2058506,TRUE,1600.25382166583,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"3022","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0032.png",0,1,0,2,2,4,299,4,1,0,1,2,0,0,"Manual",NA,NA,NA,134.5171515,156.5165205,152.2110958,172.5785469,TRUE,448.071072338356,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"3023","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0033.png",0,1,0,2,2,2,301,2,1,0,1,3,0,1,"Manual",NA,NA,NA,523.1726701,542.0292721,108.9302623,136.9355075,TRUE,528.083762648809,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"3024","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0033.png",0,1,0,2,2,3,302,3,1,0,1,3,1,1,"Manual",NA,NA,NA,771.4512629,798.6885769,162.3948214,185.3082038,TRUE,624.098991230875,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"3025","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0033.png",0,1,0,2,2,1,300,1,0,0,1,2,0,1,"Manual",NA,NA,NA,314.7024593,354.5108413,102.5654339,148.3921988,TRUE,1824.28936296339,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"3026","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0034.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"3027","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0035.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
"3028","2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0036.png",0,1,1,2,0,1,303,1,0,0,2,3,0,1,"Google",0.11200000000008,0.00800000000000267,2.75699999999961,303,410,101,226,TRUE,13375,"2016","HSA","R01","TPatterson","AUS","AIvanovic","SRB","WS160",TRUE
