file,graphic,person,situation,bg,shotangle,boxID,detect,obscured,lighting,headangle,glasses,visorhat,type,time.user.self,time.sys.self,time.elapsed,minX,maxX,minY,maxY,matchesManual,size,year,court,round,player1,country1,player2,country2,matchDraw,duplicates,fileID,FaceKey,FaceID
2016_HSA_R01_NKyrgios_AUS_vs_PCarrenoBusta_ESP_MS129_clip.0024.png,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,No,Google,0.172,0.004,2.833,319,472,51,230,TRUE,27387,2016,HSA,R01,NKyrgios,AUS,PCarrenoBusta,ESP,MS129,FALSE,504,504-1,504-1-Go
2016_HSA_R01_NKyrgios_AUS_vs_PCarrenoBusta_ESP_MS129_clip.0028.png,Live image,Person,Court player close-up,Court,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,No,Google,0.188,0.004,3.022,316,489,60,260,TRUE,34600,2016,HSA,R01,NKyrgios,AUS,PCarrenoBusta,ESP,MS129,FALSE,506,506-1,506-1-Go
2016_HSA_R01_NKyrgios_AUS_vs_PCarrenoBusta_ESP_MS129_clip.0029.png,Live image,Person,Court player close-up,Court,Player Shoulder Height,1,Player,No,Partially shaded,Profile,No,No,Google,0.128,0.012,3.088,332,503,13,213,TRUE,34200,2016,HSA,R01,NKyrgios,AUS,PCarrenoBusta,ESP,MS129,FALSE,507,507-1,507-1-Go
2016_HSA_R01_NKyrgios_AUS_vs_PCarrenoBusta_ESP_MS129_clip.0035.png,Live image,Person,Court in play,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Profile,No,No,Google,0.264,0.012,3.136,395,442,33,88,TRUE,2585,2016,HSA,R01,NKyrgios,AUS,PCarrenoBusta,ESP,MS129,FALSE,508,508-1,508-1-Go
2016_HSA_R01_PKohlschreiber_GER_vs_KNishikori_JPN_MS116_clip.0001.png,Live image,Person,Crowd,Crowd,Player Shoulder Height,2,Fan,Yes,Partially shaded,Other,No,No,Google,0.156,0.004,3.294,210,312,50,168,TRUE,12036,2016,HSA,R01,PKohlschreiber,GER,KNishikori,JPN,MS116,FALSE,511,511-2,511-2-Go
2016_HSA_R01_PKohlschreiber_GER_vs_KNishikori_JPN_MS116_clip.0002.png,Live image,Person,Crowd,Crowd,Player Shoulder Height,4,Fan,No,Partially shaded,Other,No,No,Google,0.2,0.008,3.66,266,368,22,140,TRUE,12036,2016,HSA,R01,PKohlschreiber,GER,KNishikori,JPN,MS116,FALSE,512,512-4,512-4-Go
2016_HSA_R01_PKohlschreiber_GER_vs_KNishikori_JPN_MS116_clip.0017.png,Live image,Person,Crowd,Crowd,Upward Angle,1,Fan,No,Partially shaded,Other,No,No,Google,0.188,0.008,3.397,4,146,203,368,TRUE,23430,2016,HSA,R01,PKohlschreiber,GER,KNishikori,JPN,MS116,FALSE,517,517-1,517-1-Go
2016_HSA_R01_PKohlschreiber_GER_vs_KNishikori_JPN_MS116_clip.0019.png,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,Yes,Partially shaded,Other,No,Yes,Google,0.152,0,3.392,294,483,1,221,TRUE,41580,2016,HSA,R01,PKohlschreiber,GER,KNishikori,JPN,MS116,FALSE,519,519-1,519-1-Go
2016_HSA_R01_PKohlschreiber_GER_vs_KNishikori_JPN_MS116_clip.0021.png,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,2,Player,No,Partially shaded,Other,No,Yes,Google,0.16,0.004,3.032,255,477,91,349,TRUE,57276,2016,HSA,R01,PKohlschreiber,GER,KNishikori,JPN,MS116,FALSE,521,521-2,521-2-Go
2016_HSA_R01_PKohlschreiber_GER_vs_KNishikori_JPN_MS116_clip.0024.png,Live image,Person,Off court close up of player,Crowd,Player Shoulder Height,1,Fan,No,Shaded,Front on,Yes,Yes,Google,0.128,0.004,2.863,285,498,67,315,TRUE,52824,2016,HSA,R01,PKohlschreiber,GER,KNishikori,JPN,MS116,FALSE,522,522-1,522-1-Go
2016_HSA_R01_PKohlschreiber_GER_vs_KNishikori_JPN_MS116_clip.0052.png,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,2,Player,Yes,Partially shaded,Profile,No,No,Google,0.14,0.004,3.175,406,506,54,170,TRUE,11600,2016,HSA,R01,PKohlschreiber,GER,KNishikori,JPN,MS116,FALSE,529,529-2,529-2-Go
2016_HSA_R01_PKohlschreiber_GER_vs_KNishikori_JPN_MS116_clip.0058.png,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,No,Google,0.152,0,3.058,343,542,143,374,TRUE,45969,2016,HSA,R01,PKohlschreiber,GER,KNishikori,JPN,MS116,FALSE,534,534-1,534-1-Go
2016_HSA_R01_SStephens_USA_vs_QWang_CHN_WS121_clip.0013.png,Live image,Person,Court close-up not player,Crowd,Upward Angle,1,Other staff on court,No,Shaded,Front on,No,No,Google,0.168,0.012,3.276,326,439,82,214,TRUE,14916,2016,HSA,R01,SStephens,USA,QWang,CHN,WS121,FALSE,545,545-1,545-1-Go
2016_HSA_R01_SStephens_USA_vs_QWang_CHN_WS121_clip.0014.png,Live image,Person,Court close-up not player,Crowd,Upward Angle,1,Other staff on court,No,Shaded,Other,No,No,Google,0.168,0.008,2.847,484,586,83,202,TRUE,12138,2016,HSA,R01,SStephens,USA,QWang,CHN,WS121,FALSE,546,546-1,546-1-Go
2016_HSA_R01_SStephens_USA_vs_QWang_CHN_WS121_clip.0016.png,Live image,Person,Court close-up not player,Crowd,Upward Angle,1,Other staff on court,No,Shaded,Front on,No,No,Google,0.144,0.02,2.769,400,523,85,228,TRUE,17589,2016,HSA,R01,SStephens,USA,QWang,CHN,WS121,FALSE,548,548-1,548-1-Go
2016_HSA_R01_SStephens_USA_vs_QWang_CHN_WS121_clip.0017.png,Live image,Person,Court close-up not player,Crowd,Upward Angle,1,Other staff on court,No,Shaded,Other,No,No,Google,0.192,0,2.953,401,511,74,202,TRUE,14080,2016,HSA,R01,SStephens,USA,QWang,CHN,WS121,FALSE,549,549-1,549-1-Go
2016_HSA_R01_SStephens_USA_vs_QWang_CHN_WS121_clip.0019.png,Live image,Person,Court close-up not player,Crowd,Upward Angle,2,Other staff on court,No,Shaded,Other,No,No,Google,0.152,0,2.762,341,436,94,205,TRUE,10545,2016,HSA,R01,SStephens,USA,QWang,CHN,WS121,FALSE,551,551-2,551-2-Go
2016_HSA_R01_SStephens_USA_vs_QWang_CHN_WS121_clip.0041.png,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Shaded,Other,No,Yes,Google,0.164,0.004,2.873,398,527,62,212,TRUE,19350,2016,HSA,R01,SStephens,USA,QWang,CHN,WS121,FALSE,561,561-1,561-1-Go
2016_HSA_R01_SStephens_USA_vs_QWang_CHN_WS121_clip.0049.png,Live image,Person,Court player close-up,Court,Birds Eye,1,Player,No,Partially shaded,Front on,No,Yes,Google,0.14,0.008,2.524,346,567,85,341,TRUE,56576,2016,HSA,R01,SStephens,USA,QWang,CHN,WS121,FALSE,565,565-1,565-1-Go
2016_HSA_R01_SStephens_USA_vs_QWang_CHN_WS121_clip.0053.png,Live image,Person,Court player close-up,Crowd,Player Shoulder Height,1,Player,No,Shaded,Other,No,Yes,Google,0.18,0.008,3.114,369,537,81,276,TRUE,32760,2016,HSA,R01,SStephens,USA,QWang,CHN,WS121,FALSE,566,566-1,566-1-Go
2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0013.png,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Shaded,Other,No,Yes,Google,0.16,0.012,2.713,322,514,8,231,TRUE,42816,2016,HSA,R01,TPatterson,AUS,AIvanovic,SRB,WS160,FALSE,583,583-1,583-1-Go
2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0017.png,Live image,Person,Court in play,Logo wall,Player Shoulder Height,1,Player,No,Shaded,Profile,No,Yes,Google,0.168,0.024,2.791,403,463,3,73,TRUE,4200,2016,HSA,R01,TPatterson,AUS,AIvanovic,SRB,WS160,FALSE,586,586-1,586-1-Go
2016_HSA_R01_TPatterson_AUS_vs_AIvanovic_SRB_WS160_clip.0036.png,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,Yes,Google,0.112,0.008,2.757,303,410,101,226,TRUE,13375,2016,HSA,R01,TPatterson,AUS,AIvanovic,SRB,WS160,FALSE,593,593-1,593-1-Go
2016_HSA_R01_YPutintseva_KAZ_vs_CWozniacki_DEN_WS108_clip.0019.png,Live image,Person,Off court close up of player,Logo wall,Player Shoulder Height,1,Player,Yes,Shaded,Other,No,Yes,Google,0.168,0.008,2.992,267,347,67,161,TRUE,7520,2016,HSA,R01,YPutintseva,KAZ,CWozniacki,DEN,WS108,FALSE,609,609-1,609-1-Go
2016_HSA_R01_YPutintseva_KAZ_vs_CWozniacki_DEN_WS108_clip.0021.png,Live image,Person,Court in play,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Front on,No,Yes,Google,0.084,0.008,3.191,347,414,47,125,TRUE,5226,2016,HSA,R01,YPutintseva,KAZ,CWozniacki,DEN,WS108,FALSE,611,611-1,611-1-Go
2016_HSA_R01_YPutintseva_KAZ_vs_CWozniacki_DEN_WS108_clip.0043.png,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,Yes,Partially shaded,Front on,No,Yes,Google,0.132,0.012,2.94,340,497,106,289,TRUE,28731,2016,HSA,R01,YPutintseva,KAZ,CWozniacki,DEN,WS108,FALSE,626,626-1,626-1-Go
2016_HSA_R01_YPutintseva_KAZ_vs_CWozniacki_DEN_WS108_clip.0058.png,Live image,Person,Court player close-up,Logo wall,Birds Eye,1,Player,No,Partially shaded,Front on,No,Yes,Google,0.12,0,2.833,268,394,0,142,TRUE,17892,2016,HSA,R01,YPutintseva,KAZ,CWozniacki,DEN,WS108,FALSE,633,633-1,633-1-Go
2016_HSA_R01_YPutintseva_KAZ_vs_CWozniacki_DEN_WS108_clip.0068.png,Live image,Person,Crowd,Crowd,Player Shoulder Height,1,Fan,Yes,Partially shaded,Front on,Yes,No,Google,0.168,0.004,2.884,282,462,58,268,TRUE,37800,2016,HSA,R01,YPutintseva,KAZ,CWozniacki,DEN,WS108,FALSE,637,637-1,637-1-Go
2016_HSA_R02_IFalconi_USA_vs_RVinci_ITA_WS212_clip.0020.png,Live image,Person,Court player close-up,Logo wall,Birds Eye,1,Player,No,Shaded,Other,No,Yes,Google,0.136,0.008,2.881,259,405,82,252,TRUE,24820,2016,HSA,R02,IFalconi,USA,RVinci,ITA,WS212,FALSE,645,645-1,645-1-Go
2016_HSA_R02_IFalconi_USA_vs_RVinci_ITA_WS212_clip.0022.png,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,Yes,Google,0.132,0.012,2.754,403,605,38,272,TRUE,47268,2016,HSA,R02,IFalconi,USA,RVinci,ITA,WS212,FALSE,647,647-1,647-1-Go
2016_HSA_R02_IFalconi_USA_vs_RVinci_ITA_WS212_clip.0028.png,Live image,Person,Court player close-up,Court,Birds Eye,1,Player,Yes,Partially shaded,Other,No,No,Google,0.14,0.016,3.16,356,536,35,245,TRUE,37800,2016,HSA,R02,IFalconi,USA,RVinci,ITA,WS212,FALSE,650,650-1,650-1-Go
2016_HSA_R02_JJankovic_SRB_vs_LSiegemund_GER_WS219_clip.0026.png,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Front on,No,Yes,Google,0.168,0.008,2.853,315,453,43,203,TRUE,22080,2016,HSA,R02,JJankovic,SRB,LSiegemund,GER,WS219,FALSE,675,675-1,675-1-Go
2016_HSA_R02_JJankovic_SRB_vs_LSiegemund_GER_WS219_clip.0027.png,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,Yes,Partially shaded,Front on,No,Yes,Google,0.168,0.008,2.784,246,390,27,194,TRUE,24048,2016,HSA,R02,JJankovic,SRB,LSiegemund,GER,WS219,FALSE,676,676-1,676-1-Go
2016_HSA_R02_JJankovic_SRB_vs_LSiegemund_GER_WS219_clip.0041.png,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,Yes,Google,0.208,0.008,3.178,352,427,50,137,TRUE,6525,2016,HSA,R02,JJankovic,SRB,LSiegemund,GER,WS219,FALSE,680,680-1,680-1-Go
2016_HSA_R02_JJankovic_SRB_vs_LSiegemund_GER_WS219_clip.0042.png,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,Yes,Google,0.224,0.008,3.205,336,463,63,211,TRUE,18796,2016,HSA,R02,JJankovic,SRB,LSiegemund,GER,WS219,FALSE,681,681-1,681-1-Go
2016_HSA_R02_JJankovic_SRB_vs_LSiegemund_GER_WS219_clip.0046.png,Live image,Person,Court player close-up,Court,Birds Eye,1,Player,No,Partially shaded,Profile,No,Yes,Google,0.204,0.004,3.059,293,504,18,264,TRUE,51906,2016,HSA,R02,JJankovic,SRB,LSiegemund,GER,WS219,FALSE,682,682-1,682-1-Go
2016_HSA_R02_JJankovic_SRB_vs_LSiegemund_GER_WS219_clip.0049.png,Live image,Person,Court player close-up,Crowd,Upward Angle,1,Player,Yes,Shaded,Front on,No,Yes,Google,0.228,0.008,3.201,376,436,52,122,TRUE,4200,2016,HSA,R02,JJankovic,SRB,LSiegemund,GER,WS219,FALSE,685,685-1,685-1-Go
2016_HSA_R02_JJankovic_SRB_vs_LSiegemund_GER_WS219_clip.0050.png,Live image,Person,Court player close-up,Logo wall,Upward Angle,1,Player,Yes,Shaded,Other,No,Yes,Google,0.132,0.004,2.735,357,447,47,153,TRUE,9540,2016,HSA,R02,JJankovic,SRB,LSiegemund,GER,WS219,FALSE,686,686-1,686-1-Go
2016_HSA_R02_JJankovic_SRB_vs_LSiegemund_GER_WS219_clip.0051.png,Live image,Person,Court player close-up,Logo wall,Upward Angle,1,Player,No,Partially shaded,Other,No,Yes,Google,0.248,0.008,3.131,373,506,47,201,TRUE,20482,2016,HSA,R02,JJankovic,SRB,LSiegemund,GER,WS219,FALSE,687,687-1,687-1-Go
2016_HSA_R02_JJankovic_SRB_vs_LSiegemund_GER_WS219_clip.0052.png,Live image,Person,Court player close-up,Logo wall,Upward Angle,1,Player,No,Shaded,Other,No,Yes,Google,0.184,0.008,2.749,290,439,47,221,TRUE,25926,2016,HSA,R02,JJankovic,SRB,LSiegemund,GER,WS219,FALSE,688,688-1,688-1-Go
2016_HSA_R02_JJankovic_SRB_vs_LSiegemund_GER_WS219_clip.0055.png,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Shaded,Front on,No,Yes,Google,0.184,0.012,2.946,285,421,23,182,TRUE,21624,2016,HSA,R02,JJankovic,SRB,LSiegemund,GER,WS219,FALSE,689,689-1,689-1-Go
2016_HSA_R02_JJankovic_SRB_vs_LSiegemund_GER_WS219_clip.0056.png,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,2,Player,No,Shaded,Front on,No,Yes,Google,0.168,0.004,2.882,292,463,79,278,TRUE,34029,2016,HSA,R02,JJankovic,SRB,LSiegemund,GER,WS219,FALSE,690,690-2,690-2-Go
2016_HSA_R02_JJankovic_SRB_vs_LSiegemund_GER_WS219_clip.0061.png,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,Yes,Partially shaded,Other,No,Yes,Google,0.424,0,3.326,237,372,55,212,TRUE,21195,2016,HSA,R02,JJankovic,SRB,LSiegemund,GER,WS219,FALSE,692,692-1,692-1-Go
2016_HSA_R02_JJankovic_SRB_vs_LSiegemund_GER_WS219_clip.0062.png,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,Yes,Google,0.16,0.004,2.731,365,497,31,186,TRUE,20460,2016,HSA,R02,JJankovic,SRB,LSiegemund,GER,WS219,FALSE,693,693-1,693-1-Go
2016_HSA_R02_JJankovic_SRB_vs_LSiegemund_GER_WS219_clip.0075.png,Live image,Person,Court player close-up,Logo wall,Birds Eye,1,Player,Yes,Partially shaded,Front on,No,Yes,Google,0.4,0.004,3.243,305,495,44,264,TRUE,41800,2016,HSA,R02,JJankovic,SRB,LSiegemund,GER,WS219,FALSE,698,698-1,698-1-Go
2016_HSA_R02_MBasic_BIH_vs_TBerdych_CZE_MS216_clip.0001.png,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,4,Player,No,Partially shaded,Other,No,Yes,Google,0.172,0,2.978,336,457,19,160,TRUE,17061,2016,HSA,R02,MBasic,BIH,TBerdych,CZE,MS216,FALSE,699,699-4,699-4-Go
2016_HSA_R02_MBasic_BIH_vs_TBerdych_CZE_MS216_clip.0005.png,Live image,Person,Court player close-up,Crowd,Player Shoulder Height,1,Player,Yes,Shaded,Profile,No,No,Google,0.164,0.004,2.822,395,449,52,114,TRUE,3348,2016,HSA,R02,MBasic,BIH,TBerdych,CZE,MS216,FALSE,701,701-1,701-1-Go
2016_HSA_R02_MBasic_BIH_vs_TBerdych_CZE_MS216_clip.0009.png,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,3,Player,No,Partially shaded,Profile,No,No,Google,0.176,0.004,3.718,299,418,38,177,TRUE,16541,2016,HSA,R02,MBasic,BIH,TBerdych,CZE,MS216,FALSE,703,703-3,703-3-Go
2016_HSA_R02_MBasic_BIH_vs_TBerdych_CZE_MS216_clip.0010.png,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Shaded,Profile,No,No,Google,0.156,0,2.649,342,463,27,168,TRUE,17061,2016,HSA,R02,MBasic,BIH,TBerdych,CZE,MS216,FALSE,704,704-1,704-1-Go
2016_HSA_R02_MBasic_BIH_vs_TBerdych_CZE_MS216_clip.0023.png,Live image,Person,Court player close-up,Crowd,Player Shoulder Height,1,Player,No,Shaded,Profile,No,Yes,Google,0.204,0.008,3.244,350,483,85,241,TRUE,20748,2016,HSA,R02,MBasic,BIH,TBerdych,CZE,MS216,FALSE,713,713-1,713-1-Go
2016_HSA_R02_MBasic_BIH_vs_TBerdych_CZE_MS216_clip.0030.png,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,2,Player,No,Partially shaded,Other,No,Yes,Google,0.152,0.012,3.041,256,370,50,183,TRUE,15162,2016,HSA,R02,MBasic,BIH,TBerdych,CZE,MS216,FALSE,720,720-2,720-2-Go
2016_HSA_R02_MBasic_BIH_vs_TBerdych_CZE_MS216_clip.0031.png,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Front on,No,Yes,Google,0.176,0.004,3.062,338,440,190,310,TRUE,12240,2016,HSA,R02,MBasic,BIH,TBerdych,CZE,MS216,FALSE,721,721-1,721-1-Go
2016_HSA_R02_MBasic_BIH_vs_TBerdych_CZE_MS216_clip.0032.png,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Front on,No,Yes,Google,0.152,0.008,3.071,309,428,229,368,TRUE,16541,2016,HSA,R02,MBasic,BIH,TBerdych,CZE,MS216,FALSE,722,722-1,722-1-Go
2016_HSA_R02_MBasic_BIH_vs_TBerdych_CZE_MS216_clip.0033.png,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,Yes,Google,0.128,0.008,3.015,271,378,89,214,TRUE,13375,2016,HSA,R02,MBasic,BIH,TBerdych,CZE,MS216,FALSE,723,723-1,723-1-Go
2016_HSA_R02_MBasic_BIH_vs_TBerdych_CZE_MS216_clip.0034.png,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,Yes,Google,0.112,0,3.11,259,372,79,211,TRUE,14916,2016,HSA,R02,MBasic,BIH,TBerdych,CZE,MS216,FALSE,724,724-1,724-1-Go
2016_HSA_R02_MBasic_BIH_vs_TBerdych_CZE_MS216_clip.0035.png,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,Yes,Google,0.124,0.012,2.917,287,402,179,314,TRUE,15525,2016,HSA,R02,MBasic,BIH,TBerdych,CZE,MS216,FALSE,725,725-1,725-1-Go
2016_HSA_R02_MBasic_BIH_vs_TBerdych_CZE_MS216_clip.0036.png,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,Yes,Google,0.14,0.008,2.922,267,379,136,266,TRUE,14560,2016,HSA,R02,MBasic,BIH,TBerdych,CZE,MS216,FALSE,726,726-1,726-1-Go
2016_HSA_R02_MBasic_BIH_vs_TBerdych_CZE_MS216_clip.0037.png,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Front on,No,Yes,Google,0.316,0.032,3.193,259,369,157,286,TRUE,14190,2016,HSA,R02,MBasic,BIH,TBerdych,CZE,MS216,FALSE,727,727-1,727-1-Go
2016_HSA_R02_MBasic_BIH_vs_TBerdych_CZE_MS216_clip.0038.png,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Front on,No,Yes,Google,0.168,0.004,3.383,291,400,119,246,TRUE,13843,2016,HSA,R02,MBasic,BIH,TBerdych,CZE,MS216,FALSE,728,728-1,728-1-Go
2016_HSA_R02_MBasic_BIH_vs_TBerdych_CZE_MS216_clip.0039.png,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Front on,No,Yes,Google,0.16,0.004,2.838,281,390,75,202,TRUE,13843,2016,HSA,R02,MBasic,BIH,TBerdych,CZE,MS216,FALSE,729,729-1,729-1-Go
2016_HSA_R02_MBasic_BIH_vs_TBerdych_CZE_MS216_clip.0040.png,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Front on,No,Yes,Google,0.1,0.004,2.853,239,346,97,221,TRUE,13268,2016,HSA,R02,MBasic,BIH,TBerdych,CZE,MS216,FALSE,730,730-1,730-1-Go
2016_HSA_R02_MBasic_BIH_vs_TBerdych_CZE_MS216_clip.0041.png,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,Yes,Google,0.16,0,2.63,242,358,0,101,TRUE,11716,2016,HSA,R02,MBasic,BIH,TBerdych,CZE,MS216,FALSE,731,731-1,731-1-Go
2016_HSA_R02_MBasic_BIH_vs_TBerdych_CZE_MS216_clip.0042.png,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,Yes,Partially shaded,Front on,No,Yes,Google,0.172,0.012,3,301,415,0,105,TRUE,11970,2016,HSA,R02,MBasic,BIH,TBerdych,CZE,MS216,FALSE,732,732-1,732-1-Go
2016_HSA_R02_MBasic_BIH_vs_TBerdych_CZE_MS216_clip.0042.png,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,3,Other staff on court,Yes,Partially shaded,Front on,Yes,Yes,Google,0.172,0.012,3,738,799,123,207,TRUE,5124,2016,HSA,R02,MBasic,BIH,TBerdych,CZE,MS216,FALSE,732,732-3,732-3-Go
2016_HSA_R02_MBasic_BIH_vs_TBerdych_CZE_MS216_clip.0043.png,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,4,Other staff on court,Yes,Partially shaded,Front on,Yes,Yes,Google,0.14,0.02,3.148,675,749,142,228,TRUE,6364,2016,HSA,R02,MBasic,BIH,TBerdych,CZE,MS216,FALSE,733,733-4,733-4-Go
2016_HSA_R02_MBasic_BIH_vs_TBerdych_CZE_MS216_clip.0043.png,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Other staff on court,No,Partially shaded,Front on,No,Yes,Google,0.14,0.02,3.148,323,436,144,275,TRUE,14803,2016,HSA,R02,MBasic,BIH,TBerdych,CZE,MS216,FALSE,733,733-1,733-1-Go
2016_HSA_R02_MBasic_BIH_vs_TBerdych_CZE_MS216_clip.0044.png,Live image,Person,Crowd,Crowd,Upward Angle,1,Fan,No,Partially shaded,Profile,Yes,No,Google,0.284,0,3.061,26,95,137,218,TRUE,5589,2016,HSA,R02,MBasic,BIH,TBerdych,CZE,MS216,FALSE,734,734-1,734-1-Go
2016_HSA_R02_MBasic_BIH_vs_TBerdych_CZE_MS216_clip.0044.png,Live image,Person,Crowd,Crowd,Upward Angle,2,Fan,No,Partially shaded,Other,Yes,No,Google,0.284,0,3.061,570,628,172,239,TRUE,3886,2016,HSA,R02,MBasic,BIH,TBerdych,CZE,MS216,FALSE,734,734-2,734-2-Go
2016_HSA_R02_MBasic_BIH_vs_TBerdych_CZE_MS216_clip.0044.png,Live image,Person,Crowd,Crowd,Upward Angle,5,Fan,Yes,Partially shaded,Front on,No,No,Google,0.284,0,3.061,748,799,118,195,TRUE,3927,2016,HSA,R02,MBasic,BIH,TBerdych,CZE,MS216,FALSE,734,734-5,734-5-Go
2016_HSA_R02_MBasic_BIH_vs_TBerdych_CZE_MS216_clip.0044.png,Live image,Person,Crowd,Crowd,Upward Angle,3,Fan,No,Partially shaded,Other,No,No,Google,0.284,0,3.061,201,270,113,193,TRUE,5520,2016,HSA,R02,MBasic,BIH,TBerdych,CZE,MS216,FALSE,734,734-3,734-3-Go
2016_HSA_R02_MBasic_BIH_vs_TBerdych_CZE_MS216_clip.0044.png,Live image,Person,Crowd,Crowd,Upward Angle,33,Fan,Yes,Partially shaded,Front on,Yes,No,Google,0.284,0,3.061,112,165,174,236,TRUE,3286,2016,HSA,R02,MBasic,BIH,TBerdych,CZE,MS216,FALSE,734,734-33,734-33-Go
2016_HSA_R02_MBasic_BIH_vs_TBerdych_CZE_MS216_clip.0044.png,Live image,Person,Crowd,Crowd,Upward Angle,10,Fan,No,Partially shaded,Other,Yes,Yes,Google,0.284,0,3.061,652,713,0,64,TRUE,3904,2016,HSA,R02,MBasic,BIH,TBerdych,CZE,MS216,FALSE,734,734-10,734-10-Go
2016_HSA_R02_MBasic_BIH_vs_TBerdych_CZE_MS216_clip.0044.png,Live image,Person,Crowd,Crowd,Upward Angle,4,Fan,Yes,Partially shaded,Front on,No,No,Google,0.284,0,3.061,424,490,76,152,TRUE,5016,2016,HSA,R02,MBasic,BIH,TBerdych,CZE,MS216,FALSE,734,734-4,734-4-Go
2016_HSA_R02_MBasic_BIH_vs_TBerdych_CZE_MS216_clip.0044.png,Live image,Person,Crowd,Crowd,Upward Angle,7,Fan,No,Partially shaded,Other,Yes,Yes,Google,0.284,0,3.061,534,595,273,344,TRUE,4331,2016,HSA,R02,MBasic,BIH,TBerdych,CZE,MS216,FALSE,734,734-7,734-7-Go
2016_HSA_R02_MBasic_BIH_vs_TBerdych_CZE_MS216_clip.0044.png,Live image,Person,Crowd,Crowd,Upward Angle,6,Fan,No,Partially shaded,Other,No,No,Google,0.284,0,3.061,689,752,176,249,TRUE,4599,2016,HSA,R02,MBasic,BIH,TBerdych,CZE,MS216,FALSE,734,734-6,734-6-Go
2016_HSA_R02_MGranollers_ESP_vs_JIsner_USA_MS228_clip.0005.png,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,Yes,Partially shaded,Other,No,No,Google,0.26,0.004,2.853,343,480,50,209,TRUE,21783,2016,HSA,R02,MGranollers,ESP,JIsner,USA,MS228,FALSE,736,736-1,736-1-Go
2016_HSA_R02_MGranollers_ESP_vs_JIsner_USA_MS228_clip.0006.png,Live image,Person,Court player close-up,Logo wall,Player Shoulder Height,1,Player,No,Partially shaded,Other,No,No,Google,0.144,0.012,3.081,384,531,62,232,TRUE,24990,2016,HSA,R02,MGranollers,ESP,JIsner,USA,MS228,FALSE,737,737-1,737-1-Go
