"file","graphic","person","situation","bg","shotangle","ID","facecounter","detect","obscured","lighting","headangle","glasses","visorhat","boxID","type","time.user.self","time.sys.self","time.elapsed","minX","maxX","minY","maxY","matchesManual","size","year","court","round","player1","country1","player2","country2","matchDraw","duplicates"
"2016_CT6_R01_NRubin_USA_vs_BPaire_FRA_MS112_clip.0036.png",0,1,1,2,2,1494,2,1,0,2,0,0,1,1,"Google",0.120000000000005,0.004,2.86599999999999,272,327,52,115,TRUE,3465,"2016","CT6","R01","NRubin","USA","BPaire","FRA","MS112",FALSE
"2016_CT6_R01_NRubin_USA_vs_BPaire_FRA_MS112_clip.0036.png",0,1,1,2,2,1494,2,1,0,2,0,0,1,1,"Manual",NA,NA,NA,280.6205263,320.4035366,71.79603536,116.2385759,TRUE,1768.05804806099,"2016","CT6","R01","NRubin","USA","BPaire","FRA","MS112",FALSE
"2016_CT6_R01_NRubin_USA_vs_BPaire_FRA_MS112_clip.0036.png",0,1,1,2,2,1493,1,0,0,2,2,0,0,3,"Manual",NA,NA,NA,246.1419174,312.4469346,145.2971601,213.6702994,TRUE,4533.4821773045,"2016","CT6","R01","NRubin","USA","BPaire","FRA","MS112",FALSE
"2016_CT6_R01_NRubin_USA_vs_BPaire_FRA_MS112_clip.0036.png",0,1,1,2,2,1494,2,1,0,2,0,0,1,1,"Microsoft",0.309999999999945,0.0299999999999994,2.22999999999956,276,316,70,110,TRUE,1600,"2016","CT6","R01","NRubin","USA","BPaire","FRA","MS112",FALSE
"2016_CT6_R01_NRubin_USA_vs_BPaire_FRA_MS112_clip.0037.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","NRubin","USA","BPaire","FRA","MS112",FALSE
"2016_CT6_R01_NRubin_USA_vs_BPaire_FRA_MS112_clip.0038.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","NRubin","USA","BPaire","FRA","MS112",FALSE
"2016_CT6_R01_NRubin_USA_vs_BPaire_FRA_MS112_clip.0039.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","NRubin","USA","BPaire","FRA","MS112",FALSE
"2016_CT6_R01_NRubin_USA_vs_BPaire_FRA_MS112_clip.0040.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","NRubin","USA","BPaire","FRA","MS112",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0001.png",0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0002.png",0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0003.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0004.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0005.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0006.png",0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0007.png",0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0008.png",0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0009.png",0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0010.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0011.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0012.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0013.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0014.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0015.png",0,1,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0016.png",0,1,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0017.png",0,1,0,2,2,1495,1,0,0,2,3,0,1,1,"Manual",NA,NA,NA,451.6874707,487.49218,41.02812268,85.47066321,TRUE,1591.25224423012,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0018.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0019.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0020.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0021.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,"Skybiometry",0,0.0100000000000016,1.60299999999552,765.44,796.48,51.5025,82.5075,FALSE,962.395199999999,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0022.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,"Skybiometry",0,0.00999999999999801,1.44799999999668,764.48,797.44,51.5025,84.4875,FALSE,1087.1856,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0023.png",0,1,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0024.png",0,1,0,2,2,1496,1,0,0,2,3,0,1,1,"Manual",NA,NA,NA,380.0780521,413.2305607,49.57476509,83.76133473,TRUE,1133.3705439946,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0025.png",0,1,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0026.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0027.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0028.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0029.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0030.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0031.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0032.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0033.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0034.png",0,1,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0035.png",0,1,0,2,2,1497,1,0,0,2,3,0,1,1,"Manual",NA,NA,NA,495.4487821,532.5795917,25.64416635,61.54006447,TRUE,1332.84375851472,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0036.png",0,1,0,2,2,1498,1,0,0,2,3,0,1,1,"Manual",NA,NA,NA,475.5572769,515.3402872,34.19080875,70.08670688,TRUE,1428.04688503354,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0037.png",0,1,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0038.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0039.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0040.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0041.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0042.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0043.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0044.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0045.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0046.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0047.png",0,1,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0048.png",0,1,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0049.png",0,1,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,"Skybiometry",0.0099999999999909,0,1.31500000000233,365.96,395.96,57.9825,87.9975,FALSE,900.450000000001,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0049.png",0,1,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,"Animetrics",0.149999999999977,0.00999999999999979,5.34800000000087,356,400,52,96,FALSE,1936,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0049.png",0,1,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,"Google",0.111999999999995,0.00399999999999956,2.8889999999999,347,398,38,98,FALSE,3060,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0050.png",0,1,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0051.png",0,1,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0052.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0053.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0054.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0055.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0056.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0057.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0058.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0059.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0060.png",0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0061.png",0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0062.png",0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0063.png",0,1,0,2,0,1499,1,0,0,2,2,0,0,1,"Manual",NA,NA,NA,384.4072605,428.0697258,61.95491694,103.0581165,TRUE,1794.66702450748,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0064.png",0,1,0,2,0,1500,1,0,0,2,2,0,0,1,"Manual",NA,NA,NA,430.5647238,466.7421951,61.95491694,103.0581165,TRUE,1487.00982242007,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0065.png",0,1,0,2,0,1501,1,0,0,2,2,0,0,1,"Animetrics",0.149999999999977,0,5.3119999999999,354,395,53,94,TRUE,1681,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0065.png",0,1,0,2,0,1501,1,0,0,2,2,0,0,1,"Skybiometry",0.0099999999999909,0,1.33699999999953,361,391,60.0075,90.0225,TRUE,900.45,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0065.png",0,1,0,2,0,1501,1,0,0,2,2,0,0,1,"Google",0.116,0.00800000000000001,4.19699999999989,347,399,41,101,TRUE,3120,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0065.png",0,1,0,2,0,1501,1,0,0,2,2,0,0,1,"Manual",NA,NA,NA,349.5777442,386.7085538,52.99342206,94.01730562,TRUE,1523.25000951893,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0066.png",0,1,0,2,0,1502,1,0,0,2,3,0,0,1,"Manual",NA,NA,NA,348.2516439,389.3607545,75.21469232,109.401262,TRUE,1405.37947400973,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0067.png",0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0068.png",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0069.png",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0070.png",0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0071.png",0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0072.png",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0073.png",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0074.png",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0075.png",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
"2016_CT6_R01_SErrani_ITA_vs_MGasparyan_RUS_WS105_clip.0076.png",0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","CT6","R01","SErrani","ITA","MGasparyan","RUS","WS105",FALSE
